Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
49051,Simpson Academy for Young Women,,19,13,1366956,987203,0,0.0
31181,Francis W Parker Comm Academy,Network 11,77,41,4290916,2961980,344,8610.39
23341,J W Von Goethe School,Network 4,80,54,4168705,3271932,710,4608.33
25771,George Washington School,Network 13,72,48,4418460,3466227,562,6167.63
23491,Nathan Hale School,Network 10,82,55,5038887,4037938,756,5341.21
24241,Joseph Lovett School,Network 3,43,29,2535791,1937586,326,5943.5
70020,Walter Payton College Preperatory HS,Network 15,96,70,6017825,4736862,1257,3768.41
46201,John F Kennedy High School,Network 16,157,107,9960226,7989579,1595,5009.19
24461,Hanson Park School,Network 3,174,107,9819738,7310035,1049,6968.62
23201,Fernwood School,Network 13,28,16,1502185,970408,243,3993.43
46251,Morgan Park High School,Network 16,128,79,8264846,5718138,1202,4757.2
24431,Cyrus H Mccormick School,Network 7,73,48,4341574,3316669,438,7572.36
22171,Newton Bateman School,Network 1,85,60,5057262,4117467,873,4716.43
25581,Mancel Talcott School,Network 6,59,36,3087414,2240508,522,4292.17
53061,Neal F Simeon Voc High School,Network 17,132,69,7335896,4545728,1143,3976.96
25631,Enrico Tonti School,Network 8,95,63,5604719,4320054,766,5639.83
22521,Little Village Academy,ISP,77,52,4543577,3554232,547,6497.62
23321,Frank L Gillespie School,Network 12,57,37,3267650,2515920,310,8115.88
24221,Henry D Lloyd School,Network 3,111,76,6166751,4995420,795,6283.54
29071,Gerald Delgado Kanoon Magnet School,Network 7,71,47,3972015,2806244,344,8157.67
25471,Adlai E Stevenson School,Network 10,113,74,7335302,5633647,1131,4981.07
46311,William Howard Taft High School,Network 14,254,175,16672888,12769808,4320,2956.07
31261,Jose De Diego Comm Academy,Network 5,84,46,4442127,2897321,561,5164.6
25951,Richard J Daley Academy,Network 8,59,36,3331892,2556482,475,5382.09
29341,Jensen Scholastic Academy School,Network 5,48,28,2725534,1834514,218,8415.18
24821,John M Palmer School,ISP,71,52,4670800,3855297,738,5223.97
41111,Marine Leadership Acad at Ames,Network 14,84,51,5278951,3532025,571,6185.68
31211,Pulaski International School of Chicago,Network 6,85,53,4565440,3129863,912,3431.85
24711,Norwood Park Elementary School,Network 1,40,25,2325942,1635182,287,5697.5
24201,Carl Von Linne School,Network 4,63,45,3664688,3020954,695,4346.72
22201,Jean Baptiste Beaubien School,Network 1,80,53,5293043,3793348,985,3851.1
24941,Mary G Peterson School,Network 1,81,56,4388535,3473062,864,4019.82
46331,George Washington High School,Network 17,146,86,8184458,5560431,1517,3665.43
23751,South Loop School,ISP,82,52,4220410,2912658,797,3654.53
30011,Nancy B Jefferson Alt School,,66,55,5823946,5033940,0,0.0
11385,City Wide Early Childhood,,115,3,6166749,110397,0,0.0
22311,Brentano Math & Science Academy,Network 4,51,29,2662197,1821082,785,2319.83
23811,Rufus M Hitch School,Network 1,49,36,3087542,2447971,490,4995.88
46141,Gage Park High School,Network 16,59,29,3408973,2004530,358,5599.22
46421,Benito Juarez High School,Network 15,162,112,9179929,7345554,1656,4435.76
23621,Stephen K Hayt School,Network 2,91,61,5191074,3975262,789,5038.39
46121,Paul Robeson High School,,38,18,1685146,919018,0,0.0
25931,Ludwig Von Beethoven School,Network 9,54,33,2857647,2064213,303,6812.62
25661,Mark Twain School,Network 10,92,64,5943157,4858564,821,5917.87
47031,Emil G Hirsch Metropolitan High School,Network 17,34,13,1836924,925149,118,7840.24
24531,James Monroe School,Network 4,83,60,5160235,4173003,606,6886.13
25071,William H Ray School,Network 9,71,47,4306478,3289683,620,5305.96
45211,Chicago Academy School,Network 1,57,37,2965319,2362038,541,4366.04
41061,Frederick A Douglass Academy High School,Network 15,34,21,1992881,1345961,30,44865.36
32011,Albany Park Multi Acad School,Network 1,30,18,1694081,1076037,241,4464.88
26651,Mahalia Jackson School,Network 11,51,27,2887989,2001143,289,6924.36
25031,Ernst Prussing,Network 1,62,45,3959224,3221968,641,5026.44
24281,Mary Lyon School,Network 3,126,92,7365918,5952516,946,6292.3
25021,William H Prescott School,Network 4,35,22,2051498,1460009,477,3060.83
24331,Horace Mann School,Network 12,45,24,2336704,1303131,245,5318.92
53091,David G Farragut Career Academy High School,Network 16,119,59,6599028,3804692,479,7942.97
23901,Charles Evans Hughes School,Network 7,41,27,1648964,1073321,173,6204.18
23401,William P Gray School,Network 1,107,77,6928496,5703443,970,5879.87
46511,Lindblom Math and Science Academy High School,Network 16,117,81,6433031,4711939,1307,3605.18
29161,Lasalle Language Academy School,Network 4,57,37,3217008,2276327,464,4905.88
26721,Sandoval Elementary School,Network 8,95,62,5658752,4545309,697,6521.29
23421,Ariel Community Academy,Network 9,57,38,3040339,2326806,315,7386.72
46381,Carver Military High School,Network 17,53,24,3603350,1830087,450,4066.86
24841,Park Manor Elementary School,Network 12,40,24,2347971,1618594,261,6201.5
24981,Ambrose Plamondon School,ISP,27,16,1105928,708199,93,7615.06
25881,Wildwood IB World Magnet,Network 1,48,30,2898559,2015413,526,3831.61
46021,Hancock High School,Network 15,85,58,5420077,4153733,1050,3955.93
22141,John Barry Elementary School,Network 4,72,52,3861918,3086448,449,6874.05
24611,Wolfgang A Mozart School,Network 4,80,55,4446044,3334286,471,7079.14
23591,Helge A Haugan School,ISP,104,70,5977803,4647660,1030,4512.33
25491,Edward F Dunne School,Network 13,29,14,1900015,1207226,185,6525.56
25941,Carrie Jacobs Bond School,Network 11,42,23,2534629,1777944,248,7169.13
22831,Peter Cooper Dual Language Academy,Network 7,63,38,3403582,2556610,420,6087.15
23681,James Hedges School Main,Network 8,75,47,4067902,3127672,468,6683.04
29381,Robert A Black Magnet School,Network 12,46,30,2690523,1920729,368,5219.36
53041,Charles Allen Prosser Career Academy,Network 15,145,83,8763474,5526220,1224,4514.82
24591,Mount Greenwood Elementary School,ISP,75,56,4751695,3868651,1172,3300.92
25241,Jonathan Y Scammon School,Network 1,80,57,3721317,2980839,597,4993.02
22131,Alice L Barnard Comp Mth/Sc Ct,Network 10,39,22,2295588,1419127,226,6279.29
46361,Kenwood Academy,Network 17,141,90,8838134,6198723,2223,2788.41
26281,Henry O Tanner School,Network 12,44,27,2659095,1924606,239,8052.75
22091,Audubon Elementary School,Network 4,52,36,3101490,2433168,489,4975.78
29041,Turner-Drew Language Academy,Network 11,37,18,2348546,1302545,176,7400.83
25921,Ella Flagg Young School,Network 3,89,56,5353219,4145085,402,10311.19
22751,Dewitt Clinton School,ISP,90,70,4939933,4075268,1029,3960.39
23461,Robert L Grimes School,Network 10,52,34,2654964,1929145,357,5403.77
23141,Edward Everett Elementary School,ISP,33,20,1354992,919495,84,10946.38
25381,John D Shoop School,Network 13,47,28,2870602,2080577,433,4805.02
29141,Galileo Scholastic Academy Of Math & Science,Network 6,57,30,3404848,2123381,552,3846.7
26331,Richard Henry Lee School,ISP,79,54,4891327,3885365,570,6816.39
24231,Josephine C Locke School,Network 3,126,81,7431373,5622630,1028,5469.5
23991,Joshua D Kershaw Elementary School,Network 11,39,23,1823656,1098794,204,5386.27
24681,William P Nixon School,Network 4,85,57,5229087,3941518,665,5927.1
25431,Hannah G Solomon School,Network 1,51,32,2833588,2101187,307,6844.27
29201,Mark Sheridan Mathematics & Science Academy,Network 6,49,30,3126436,2293148,517,4435.5
22241,Frank I Bennett School,Network 13,32,19,1889583,1346473,289,4659.1
46221,Albert G Lane Tech High School,Network 14,302,226,18898680,15516267,4650,3336.75
22501,Michael M Byrne School,Network 10,67,46,3799328,3011026,551,5464.69
22971,Arthur Dixon School,Network 12,54,33,3073811,2076452,390,5324.25
22541,Arthur E Canty,Network 1,70,51,4163784,3367010,790,4262.04
24661,Louis Nettelhorst School,Network 4,72,49,4160543,3233743,645,5013.54
46211,Lake View High School,Network 14,128,84,7771929,5693823,1474,3862.77
25371,Beulah Shoesmith School,Network 9,33,22,1649398,1097882,296,3709.06
25011,Portage Park Elementary School,Network 1,87,58,5406524,4280617,899,4761.55
25911,Richard Yates School,Network 5,80,51,4070437,3005561,280,10734.11
22811,Jordan Community School,Network 2,62,43,3495762,2708933,470,5763.69
26021,Willa Cather School,Network 5,45,27,2213516,1550631,293,5292.26
24051,Lazaro Cardenas School,ISP,62,42,3471009,2547296,725,3513.54
23361,Virgil Grissom School,Network 13,34,23,2063298,1598137,266,6008.04
22181,Lillian R Nicholson Specialty School For Science & Mathem,Network 11,57,35,3319039,2369870,439,5398.36
24631,Ronald H Brown Community Academy,Network 13,36,23,2058634,1483272,267,5555.32
46401,Percy L Julian High School,Network 16,89,52,5630443,3888914,424,9171.97
24641,Henry H Nash School,Network 3,38,25,1954878,1385164,288,4809.58
23001,John C Dore School,Network 10,58,41,3423735,2680391,711,3769.88
22161,Perkins Bass School,Network 11,48,31,2849378,2225080,293,7594.14
23531,Charles G Hammond School,Network 7,61,38,2891231,2033634,236,8617.07
26591,Medgar Evers School,Network 11,40,24,2257326,1518010,194,7824.81
31251,Thomas J Higgins Comm Academy,Network 13,36,22,2363296,1649134,269,6130.62
24891,Helen C Peirce School Of International Studies,ISP,85,63,5352206,4407928,1107,3981.88
23931,Minnie Mars Jamieson School,Network 2,76,53,4858212,3880780,788,4924.86
46061,Northside College Prep,Network 14,97,66,6041700,4639478,1069,4340.0
26431,Edward H White School,Network 13,25,16,1208120,860890,117,7358.01
46031,Roald Amundsen High School,Network 14,109,52,7259165,3986004,1447,2754.71
41051,Michelle Clark Acad Prep Mag H,ISP,56,29,3314842,2000401,473,4229.17
46271,Theodore Roosevelt High School,Network 14,127,87,7884521,6327133,1085,5831.47
25141,Philip Rogers School,Network 2,80,52,4602188,3450860,791,4362.66
22761,Henry R Clissold School,Network 10,61,29,3495589,1917366,446,4299.01
23051,Christian Ebinger School,Network 1,58,42,3386427,2674359,694,3853.54
23081,Richard Edwards School,Network 8,152,88,8443427,5949958,1124,5293.53
70070,Chicago Mil Acad - Bronzeville,Network 17,41,22,2758989,1571474,231,6802.93
51091,Roberto Clemente Community Academy High School,Network 15,93,50,4390224,2570944,766,3356.44
53101,Marie Sklodowska Curie Metropolitan High School,Network 15,290,138,18498157,10436952,2985,3496.48
22221,Hiram H Belding School,,58,40,3281504,2597937,0,0.0
24671,Florence Nightingale School,Network 8,115,74,6762096,5265388,876,6010.66
23031,Charles W Earle School,Network 11,50,30,3069234,2184099,272,8029.78
29261,Edgar Allan Poe Classical Scho,Network 13,21,7,1311087,467929,228,2052.32
22331,Orville T Bright Elementary School,Network 13,48,29,2386025,1638592,189,8669.78
22891,Nathan S Davis School & Annex,Network 8,80,51,4691476,3510486,524,6699.41
29231,Walter L Newberry Mathematics & Science Academy,Network 4,67,37,3896492,2500282,311,8039.44
29291,Stone Scholastic Academy,Network 2,59,29,3400876,1704870,554,3077.41
22321,Norman Bridge School,Network 1,90,64,5212890,4103210,1072,3827.63
25121,Paul Revere Accelerated School,Network 12,31,19,1594217,1124148,199,5648.98
23801,William G Hibbard School,Network 1,103,71,6526541,5173083,840,6158.48
29321,Beasley Academic Center Magnet,Network 9,133,65,7191908,4228616,1136,3722.33
23821,Charles N Holden School,ISP,56,34,3267904,2399272,395,6074.11
26631,Oscar Depriest School,Network 3,80,46,4810963,3480995,439,7929.36
47091,Chicago HS for Agricultural Sc,ISP,77,35,4536221,2305289,776,2970.74
24441,Emmit Louis Till Math/Sci Acad,Network 9,43,27,2226626,1598045,345,4632.01
46131,Edwin G Foreman High School,Network 14,126,80,7948682,5997735,613,9784.18
24871,Ferdinand W Peck School,ISP,158,99,8226709,6225652,731,8516.64
24961,Josiah L Pickard School,Network 7,54,31,3078406,2050888,321,6389.05
22701,Salmon P Chase School,Network 4,65,38,3437647,2426274,426,5695.44
46371,KIng Selective Enrollment HS,Network 17,81,47,4934189,3603347,810,4448.59
46171,Hyde Park Career Academy,Network 17,86,43,5200546,3000385,861,3484.77
29181,James E Mcdade Classical School,Network 12,24,11,1148845,581469,210,2768.91
30101,Ruben Salazar Bilingual Education Center School,ISP,40,26,2180225,1632085,355,4597.42
22041,Louisa May Alcott School,Network 4,96,64,4856541,3516343,548,6416.64
46431,North Grand High School,Network 15,102,63,5736740,4104644,1021,4020.25
26781,Talman School,ISP,47,26,2386418,1592323,320,4975.99
23891,Countee Cullen School,Network 13,23,15,1434779,1009570,156,6471.6
22871,Everett Mckinley Dirksen School,Network 1,66,51,4159791,3501950,1244,2815.09
23161,James B Farnsworth School,Network 1,68,39,4068900,2985334,479,6232.45
26031,R Nathaniel Dett,Network 6,50,30,2671818,1830458,298,6142.47
22411,Edmund Burke Elementary School,Network 9,64,34,3299621,1945978,294,6618.99
31161,Lawndale Community Academy School,Network 5,46,25,2386781,1600856,194,8251.82
24741,Richard J Oglesby School,Network 11,52,32,3060426,2244865,265,8471.2
53011,Chicago Vocational Career Academy,Network 17,126,72,7362240,4866723,636,7652.08
53121,Edward Tilden Career Commmunity Academy,Network 16,58,29,3081608,1835867,242,7586.25
23021,Thomas Drummond Elementary School,Network 6,43,22,2359527,1590283,324,4908.26
23561,Bret Harte Elementary School,Network 9,36,24,2305885,1624921,314,5174.91
24471,James B Mcpherson School,Network 2,104,61,5919429,4119218,760,5419.99
25191,William H Ryder Math/Science Specialty School,Network 11,58,29,3172760,2041485,344,5934.56
29091,Matthew Gallistel Language Academy,Network 13,122,71,7377604,4899441,588,8332.41
23971,Kate S Kellogg School,Network 10,30,16,1779940,1164390,298,3907.37
24731,William B Ogden School,Network 15,154,103,8524558,6422730,836,7682.72
24251,James Russell Lowell Elementary School,Network 5,67,42,3886058,3000585,287,10454.99
25681,Alessandro Volta School,Network 1,85,61,5280426,4237933,722,5869.71
30051,Daniel Carter Beard School,,60,19,2784301,1232133,0,0.0
23151,Laughlin Falconer School,Network 3,113,78,6896126,5503681,821,6703.67
22391,Lyman A Budlong School,ISP,80,55,4533477,3545969,748,4740.61
31141,Pilsen Community Academy,Network 7,58,31,2476429,1497752,215,6966.3
22851,Daniel J Corkery School,Network 7,62,40,3404382,2533865,430,5892.74
26831,Durkin Park School,Network 10,62,43,3558591,2760035,647,4265.91
47051,Gwendolyn Brooks High School,ISP,78,50,4875915,3456604,999,3460.04
26251,Irvin C Mollison School,Network 9,52,33,2984017,2345079,216,10856.85
22821,John C Coonley School,Network 2,88,58,4521192,3442036,730,4715.15
22661,Horace Greeley School,Network 4,77,52,4066223,3144291,327,9615.56
22301,Alex Haley School,Network 13,58,38,3819525,2999864,424,7075.14
25291,Franz Peter Schubert School,Network 3,78,53,4543439,3471914,569,6101.8
11671,ODLSS Instructional Supports: Access & Opportunities,,30,0,2071960,0,0,0.0
11673,Diverse Lrn Service Delivery,,69,0,5401401,0,0,0.0
24911,William Penn School,Network 7,55,32,2956193,2069792,191,10836.6
26381,Oliver S Westcott School,Network 11,43,26,2366090,1675017,367,4564.09
23541,William F Finkl School,Network 7,54,31,2625193,1822197,211,8636.0
22801,John W Cook School,Network 11,43,27,2813401,2099601,274,7662.75
24191,Abraham Lincoln School,Network 4,62,41,4040979,2732036,840,3252.43
24991,Laura S Ward School,Network 5,59,36,2997756,1993351,266,7493.8
24361,John L Marsh School,Network 13,77,41,4428634,2748158,544,5051.75
49041,Consuella B. York Alt HS,,56,46,4328458,3644497,0,0.0
22551,Andrew Carnegie School,Network 9,51,32,3241944,2334049,364,6412.23
22471,Jonathan Burr School,Network 6,45,29,2463888,1801997,461,3908.89
24851,Louis Pasteur School,Network 8,103,70,6553457,5298469,577,9182.74
25451,John Spry Community School,Network 16,63,43,3647606,2754857,295,9338.46
29171,Andrew Jackson Language Acad,Network 6,56,24,3210489,1431903,456,3140.15
24071,John H Kinzie Elementary School,ISP,77,44,4680721,3184716,628,5071.21
22791,Christopher Columbus School,ISP,27,19,1517797,1163114,253,4597.27
25541,William K Sullivan Specialty School,Network 12,63,37,3690355,2562701,403,6359.05
25591,Douglas Taylor School,Network 13,51,33,3096310,2353926,311,7568.84
26291,Adam Clayton Powell Jr Paideia Community Academy,Network 12,53,32,3099427,2224537,530,4197.25
26451,Brighton Park School,Network 8,51,34,2776759,2073666,285,7276.02
23831,Oliver Wendell Holmes School,Network 8,33,18,2124467,1363072,143,9531.98
29151,Maria Saucedo Scholastic Academy,Network 7,120,63,6254546,3838063,908,4226.96
23371,William C Goudy School,Network 2,74,51,4578164,3689342,497,7423.25
29301,Ole A Thorp Scholastic Academy,ISP,70,36,4506443,2536099,830,3055.53
49091,Hope College Prep HS,,42,19,2414452,1390734,0,0.0
29021,Burnside Scholastic Academy,Network 12,55,24,3721462,1981469,274,7231.61
23711,Helen M Hefferan School,Network 5,49,24,2743897,1531028,205,7468.43
25621,George W Tilton School,Network 5,42,24,2626658,1746137,216,8083.99
22101,Avalon Park School,Network 12,33,22,2031747,1486889,196,7586.17
29281,Mark Skinner School,Network 6,95,55,4833413,2967990,1143,2596.66
23261,Foster Park School,Network 11,45,25,2652838,1901518,337,5642.47
24451,Francis M Mckay School,Network 10,86,52,5497148,4105657,595,6900.22
22741,Grover Cleveland School,Network 1,74,49,4100933,3177134,489,6497.19
29271,Harriet E Sayre Language Academy,Network 3,42,30,2603713,2022905,380,5323.44
23211,Eugene Field School,Network 2,33,24,1469151,1023934,128,7999.48
25401,Washington D Smyser School,Network 1,82,59,5194525,4183967,744,5623.61
46341,Gurdon S Hubbard High School,Network 16,160,90,9996668,6431375,1581,4067.91
23251,Joseph Kellman Corporate Community School,Network 5,42,28,2275914,1704379,183,9313.57
23241,Fort Dearborn School,Network 11,42,25,2513354,1814333,323,5617.12
47081,Frederick W Von Steuben Metropolitan Science Center,Network 14,142,97,9247485,7029020,1703,4127.35
25831,John Whistler School,Network 13,28,18,1929583,1412096,229,6166.38
24801,Luke O'Toole School,Network 11,46,25,2421319,1675712,287,5838.72
24971,John T Pirie Fine Arts & Acad,Network 12,36,23,1903893,1452768,197,7374.44
24171,Arthur A Libby School,Network 8,45,27,2574498,1725941,269,6416.15
22571,Charles Carroll School,Network 10,58,35,3218781,2287971,397,5763.17
24381,Roswell B Mason Elementary School,Network 7,51,28,2760074,1957858,215,9106.33
24921,Harold Washington School,Network 12,42,25,2475755,1970236,239,8243.66
25361,James Shields Elementary School,Network 8,95,60,5733167,4269226,428,9974.81
25791,Daniel Webster School,Network 5,42,21,2130854,1182283,196,6032.05
25411,John M Smyth School,Network 6,63,34,3477074,2339465,327,7154.32
24931,Irma C Ruiz School,Network 7,75,51,4737220,3754209,424,8854.26
30031,Walter S Christopher School,Network 8,98,38,5129251,2858675,303,9434.59
23951,Edward Jenner Academy Of The Arts,,36,20,2109686,1383422,0,0.0
23871,Thomas Hoyne School,Network 12,27,17,1667045,1169495,219,5340.15
24301,James Madison School,Network 12,30,16,1925694,1323636,200,6618.2
23351,Jesse Owens Elementary Community Academy,Network 13,60,28,3304357,1992450,323,6168.59
25561,Elizabeth H Sutherland School,Network 10,59,29,3541684,2161899,629,3437.05
24691,Alfred Nobel School,ISP,78,49,3664570,2429006,551,4408.38
22461,Castellanos School,,56,38,3122607,2316947,0,0.0
23291,Frederick Funston School,Network 4,53,36,2869958,2156390,424,5085.8
49081,Jacqueline B Vaughn Occupational High School,Network 14,66,24,3368333,1760800,224,7860.68
25781,Thomas J Waters School,Network 2,49,41,2963023,2533353,682,3714.6
22271,Daniel Boone School,Network 2,79,55,4841111,3858251,722,5343.83
51021,Harlan Community Academy HS,Network 17,81,42,4947012,3269208,205,15947.33
29401,Walt Disney Magnet School,Network 2,134,71,7700214,4552542,1447,3146.21
23101,Edward (Duke) K Ellington Scho,Network 3,79,49,4621292,3517869,482,7298.49
29361,Ted Lenart Regional Gifted Cen,Network 11,24,15,1363596,903912,301,3003.04
22421,Augustus H Burley Elementary School,Network 4,51,34,2529271,1916577,501,3825.52
22991,Jms R Doolittle Jr In/Up Cy Et,Network 9,36,22,1572244,1002129,243,4123.96
31201,Parkside Community Academy School,Network 12,35,18,1920535,1154618,242,4771.15
25861,John Greenleaf Whittier School,Network 7,33,23,2062082,1568383,228,6878.9
23311,Joseph E Gary School,Network 7,113,76,5459597,4122993,700,5889.99
24951,Marcus Moziah Garvey School,Network 13,30,18,1849499,1241248,243,5108.01
26841,North River Elementary School,Network 1,43,27,2204059,1536254,302,5086.93
53021,Dunbar Vocational Career Acad,Network 17,89,57,5846856,4391172,366,11997.74
41091,Logandale Middle School,Network 4,80,49,4632535,3399572,437,7779.37
22861,Manuel Perez Jr Elementary School,Network 7,43,29,2353141,1788051,293,6102.61
22281,Scott Joplin School,Network 11,43,31,2707171,2178369,263,8282.78
46301,Roger C Sullivan High School,Network 14,74,39,4397408,2654799,790,3360.5
46041,William J Bogan Computer Technical High School,Network 16,104,52,6162903,3568774,632,5646.78
22021,Jane Addams School,Network 13,72,49,4580803,3598202,516,6973.3
22731,Henry Clay School,Network 13,63,44,3529018,2786501,559,4984.77
31221,Charles Sumner Mth/Sci Com Acd,Network 5,33,18,2044216,1424275,183,7782.92
22361,Charles S Brownell School,Network 12,27,12,1381599,713204,141,5058.2
29191,Inter-American Magnet,Network 4,56,38,3253418,2358112,626,3766.96
24101,Rodolfo Lozano Bil & Intrnl Ct,Network 6,42,21,2134286,1263682,260,4860.31
53051,Ellen H Richards Career Acad,Network 16,42,25,2439095,1601123,336,4765.21
25841,Eli Whitney School,Network 7,92,59,5402859,4238575,564,7515.2
24811,Wells Preparatory School,Network 9,47,33,2884293,2239620,311,7201.36
22261,James G Blaine School,Network 4,74,48,4482763,3413585,628,5435.68
25181,Martha M Ruggles School,Network 12,41,27,2291467,1671776,266,6284.86
26371,MLK Academy of Social Justice,Network 11,35,18,1959595,1149610,198,5806.09
29121,Frank W Gunsaulus Scholastic Academy School,Network 8,74,51,3700636,2734020,664,4117.49
31111,John Hay Community Academy School,Network 3,45,27,2846756,2040686,213,9580.73
29371,Albert R Sabin Magnet School,Network 6,61,45,3525499,2865836,357,8027.57
24571,Donald L Morrill Mth/Sci Spc S,Network 10,74,47,4187892,3074691,524,5867.74
25091,William Claude Reavis School,Network 9,35,22,1716473,1237853,284,4358.68
23481,John C Haines School,Network 6,58,41,3569108,2852931,458,6229.08
25671,Lavizzo Elementray,Network 13,41,23,2408256,1684989,344,4898.2
29081,Franklin Fine Arts Center,Network 4,47,29,2518185,1725349,338,5104.57
24421,George B McClellan Elementary School,Network 6,46,28,2484002,1774749,285,6227.2
29241,William Bishop Owen Schol Acad,Network 10,31,13,1847292,871545,284,3068.82
46391,George Henry Corliss High School,Network 17,64,36,3865200,2494830,390,6397.01
25331,Arnold Mireles Academy,Network 12,66,42,3558551,2669540,485,5504.2
22491,Milton Brunson Specialty Elementary School,Network 3,64,39,3323254,2445496,427,5727.14
46191,Kelvyn Park High School,Network 14,79,48,4614721,3198375,531,6023.32
30081,Frederick Stock School,,45,19,2525742,1457310,0,0.0
23431,Nathanael Greene School,Network 8,66,43,3608827,2612786,319,8190.57
22031,Louis J Agassiz School,Network 4,65,40,3774865,2616214,339,7717.46
25871,A N Pritzker School,Network 6,68,50,3919116,3048135,681,4475.97
23961,Joseph Jungman School,ISP,42,24,2194516,1529539,295,5184.86
25041,George M Pullman School,Network 13,36,18,1852628,1116688,276,4045.97
49031,Southside Occupational Academy,,85,31,4174224,2147135,0,0.0
31101,Ninos Heroes Academic Center,Network 12,43,27,2394907,1577050,273,5776.72
49101,Ray Graham Training Center,,52,20,2814915,1539497,0,0.0
