Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
22171,Newton Bateman Elementary School,Network 1,83,57,5102698,4072474,873,4664.92
22181,Lillian R Nicholson Specialty School For Science & Mathem,Network 11,58,36,3884158,2936107,439,6688.2
22191,George Rogers Clark Elementary School,ISP,35,19,1902652,1301512,136,9569.96
22201,Jean Baptiste Beaubien School,Network 1,80,52,5403093,3927955,985,3987.76
22211,Jacob Beidler School,Network 5,58,37,3226283,2439633,229,10653.42
22221,Hiram H Belding School,,57,40,3652545,2932055,0,0.0
22231,Alexander Graham Bell School,Network 4,101,61,6312736,4479052,888,5044.01
22241,Frank I Bennett School,Network 13,34,21,2329473,1685780,289,5833.16
22251,South Shore Fine Arts Academy,Network 12,64,36,3175197,2127348,211,10082.21
22261,James G Blaine School,Network 4,73,46,4745859,3502923,628,5577.92
22271,Daniel Boone School,Network 2,78,51,5130626,4148490,722,5745.8
22281,Scott Joplin School,Network 11,43,30,2977065,2345229,263,8917.22
22291,Myra Bradwell School of Excellence,Network 12,77,45,3711583,2531135,477,5306.38
22301,Alex Haley School,Network 13,59,39,3897182,3087647,424,7282.19
22311,Brentano Math & Science Academy,Network 4,44,27,2410656,1901339,785,2422.09
22321,Norman Bridge School,Network 1,85,60,5415584,4212384,1072,3929.49
22331,Orville T Bright Elementary School,Network 13,46,24,2434867,1482303,189,7842.86
22341,Federico Garcia Lorca Elementary School,Network 4,79,53,4767411,3752931,618,6072.72
22351,William H Brown Elementary School,Network 6,42,20,2222045,1318643,233,5659.41
22361,Charles S Brownell School,Network 12,30,14,1681622,983899,141,6978.01
22371,Bouchet Academy,Network 12,67,38,4209707,2778570,612,4540.16
22381,West Ridge Elementary School,ISP,76,49,4118749,3140807,596,5269.81
22391,Lyman A Budlong School,ISP,78,53,4626063,3645141,748,4873.19
22401,Luther Burbank School,Network 3,87,53,5704457,4290826,682,6291.48
22411,Edmund Burke Elementary School,Network 9,54,27,2986318,1628280,294,5538.37
22421,Augustus H Burley Elementary School,Network 4,49,34,3190057,2497942,501,4985.94
22431,Burnham/Anthony Inclusive Academy,Network 13,66,39,3490433,2444204,370,6605.97
22441,Irene C. Hernandez Middle School for the Advancement of the Sciences,ISP,80,54,4941597,3896780,712,5473.0
22451,Hughes/Davis,Network 13,70,46,4355807,3403019,434,7841.06
22461,Castellanos,,51,34,3144321,2436069,0,0.0
22471,Jonathan Burr Elementary School,Network 6,42,26,2450659,1768038,461,3835.24
22481,John C Burroughs School,Network 8,45,28,2869208,2100186,288,7292.26
22491,Milton Brunson Specialty Elementary School,Network 3,62,39,3276231,2313870,427,5418.89
22501,Michael M Byrne School,Network 10,62,37,3743299,2771603,551,5030.18
22511,Caldwell Academy Of Mathematics Science & Technology,ISP,32,19,1735728,1217994,200,6089.96
22521,Little Village Academy,ISP,83,55,5051700,3956196,547,7232.48
22531,Daniel R Cameron Elementary School,Network 5,82,52,5031700,3822604,640,5972.84
22541,Arthur E Canty,Network 1,67,51,4403101,3778197,790,4782.52
22551,Andrew Carnegie School,Network 9,53,35,3423778,2566202,364,7050.02
22571,Charles Carroll School,Network 10,59,34,3317776,2398656,397,6041.97
22581,Dr Jorge Prieto Math and Science Academy,Network 3,93,69,5849943,4756410,693,6863.48
22591,Skinner North,Network 4,41,26,2405525,1751796,513,3414.78
22601,Rachel Carson Elementary School,ISP,108,66,5512510,4044412,715,5656.48
22611,William W Carter School,Network 9,45,28,1870668,1186157,245,4841.46
22621,George Washington Carver Elementary,Network 13,56,32,3237966,2369239,440,5384.65
22641,Ira F Aldridge Elementary School,Network 13,28,16,1281244,733903,203,3615.29
22651,George F Cassell School,ISP,49,29,3174243,2319944,338,6863.72
22661,Horace Greeley School,Network 4,74,52,4495521,3537094,327,10816.8
22671,Thomas Chalmers Specialty School,Network 5,41,25,1961502,1307679,187,6992.94
22681,Eliza Chappell Elementary School,Network 2,66,39,3645634,2583601,586,4408.88
22691,Marvin Camras Elementary School,ISP,87,61,5148626,4168857,692,6024.35
22701,Salmon P Chase School,Network 4,57,31,3290311,2316545,426,5437.89
22711,STEM Magnet Academy,ISP,39,29,2251879,1794108,406,4418.95
22721,Frederic Chopin School,Network 5,66,40,4152938,3096306,309,10020.42
22731,Henry Clay Elementary School,Network 13,59,40,3920498,3109758,559,5563.07
22741,Grover Cleveland School,Network 1,71,46,4225115,3213137,489,6570.84
22751,Dewitt Clinton School,ISP,93,70,5673132,4742674,1029,4608.97
22761,Henry R Clissold School,Network 10,61,28,3722669,2156939,446,4836.18
22771,Edward Coles Model For Excellence School,Network 12,47,32,2855416,2261824,257,8800.87
22791,Christopher Columbus School,ISP,28,19,1967517,1472434,253,5819.9
22801,John W Cook Elementary School,Network 11,40,24,2669707,2087371,274,7618.12
22811,Jordan Community School,Network 2,62,40,3518603,2799017,470,5955.37
22821,John C Coonley School,Network 2,85,54,4965708,3710586,730,5083.02
22831,Peter Cooper Dual Language Academy,Network 7,71,45,4343429,3401477,420,8098.76
22841,Anna R. Langford Community Academy,Network 11,44,28,2840332,2047117,158,12956.43
22851,Daniel J Corkery School,Network 7,62,42,3745642,2891298,430,6723.98
22861,Manuel Perez Jr Elementary School,Network 7,39,28,2667531,2144910,293,7320.56
22871,Everett Mckinley Dirksen School,Network 1,68,53,4485351,3785659,1244,3043.13
22881,Charles R Darwin School,Network 4,58,37,3150202,2307710,501,4606.2
22891,Nathan S Davis School & Annex,Network 8,75,50,4867612,3959848,524,7556.97
22901,Charles Gates Dawes School,Network 10,87,59,5736904,4720761,888,5316.21
22921,Mariano Azuela Elementary School,Network 10,75,50,4420250,3428765,662,5179.43
22931,Charles S Deneen School,Network 12,63,32,2633231,1460231,413,3535.65
22941,William E Dever School,Network 1,72,53,4428258,3538710,705,5019.42
22951,Dewey Academy Of Multicultural Studies,Network 8,47,23,2223113,1315821,247,5327.21
22971,Arthur Dixon School,Network 12,52,32,3263293,2497932,390,6404.94
22981,Dodge Renaissance Academy,,26,14,1233575,761188,0,0.0
22991,James R Doolittle Jr Intermediate & Upper Cycle East,Network 9,38,21,2114448,1437550,243,5915.83
23001,John C Dore School,Network 10,56,38,3585937,2873628,711,4041.64
23011,John B Drake School,Network 9,54,33,3552373,2609334,283,9220.26
23021,Thomas Drummond Elementary School,Network 6,45,25,2512211,1725110,324,5324.41
23031,Charles W Earle School,Network 11,51,32,3222899,2498641,272,9186.2
23041,John F Eberhart School,Network 10,125,84,7810954,6220575,949,6554.94
23051,Christian Ebinger,Network 1,57,41,3595974,2966625,694,4274.69
23061,George W Curtis Elementary School,Network 13,70,38,3562081,2352839,331,7108.26
23071,Edgebrook School,Network 1,36,27,2303729,1826108,526,3471.68
23081,Richard Edwards School,Network 8,144,88,8783591,6570260,1124,5845.4
23101,Edward (Duke) K Ellington School,Network 3,80,48,4758362,3596296,482,7461.21
23131,Esmond School,Network 10,41,22,2488438,1540711,235,6556.23
23141,Edward Everett Elementary School,ISP,35,19,1880540,1308608,84,15578.7
23151,Laughlin Falconer School,Network 3,113,77,7166834,5769252,821,7027.16
23161,James B Farnsworth School,Network 1,70,41,4265873,3168784,479,6615.44
23201,Fernwood School,Network 13,32,21,1519568,1092191,243,4494.6
23211,Eugene Field School,Network 2,37,27,1940034,1517290,128,11853.82
23221,John Fiske School,Network 9,60,37,3725685,2810247,361,7784.63
23231,Telpochcalli,Network 7,42,27,2750472,2104471,211,9973.78
23241,Fort Dearborn Elementary School,Network 11,44,27,2795562,2111382,323,6536.79
23251,Joseph Kellman Corporate Community School,Network 5,44,31,3143080,2458995,183,13437.15
23261,Foster Park School,Network 11,48,25,2720121,1784135,337,5294.16
23271,Melville W Fuller,Network 9,39,22,1743677,1171569,274,4275.79
23281,Robert Fulton School,Network 8,52,34,2889654,2141446,331,6469.61
23291,Frederick Funston School,Network 4,56,39,3514952,2803619,424,6612.31
23301,John W Garvy School,Network 1,63,46,4271728,3484987,706,4936.24
23311,Joseph E Gary School,Network 7,109,73,5784247,4523591,700,6462.28
23321,Frank L Gillespie School,Network 12,60,37,3464930,2709030,310,8738.82
23341,J W Von Goethe School,Network 4,79,52,4661009,3614057,710,5090.2
23351,Jesse Owens Elementary Community Academy,Network 13,62,33,3715627,2621914,323,8117.41
23361,Virgil Grissom School,Network 13,33,22,2164953,1705537,266,6411.81
23371,William C Goudy School,Network 2,77,49,4592951,3572357,497,7187.84
23391,Alexander Graham School,Network 6,50,28,2692407,1910066,361,5291.03
23401,William P Gray School,Network 1,105,72,6726206,5543387,970,5714.86
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,67,41,3969219,2937658,386,7610.53
23421,Ariel Community Academy,Network 9,54,37,2985305,2313615,315,7344.83
23431,Nathanael Greene School,Network 8,65,41,3984644,3032268,319,9505.56
23441,John Gregory School,Network 5,50,33,2774721,2031574,237,8572.01
23451,Walter Q Gresham Elementary SchoolÂ of Excellence,Network 11,43,22,2002523,1233957,292,4225.84
23461,Robert L Grimes School,Network 10,53,34,3132310,2373922,357,6649.65
23481,John C Haines School,Network 6,58,41,3929248,3160960,458,6901.62
23491,Nathan Hale School,Network 10,78,52,5287519,4293051,756,5678.69
23501,Alexander Hamilton School,Network 4,46,28,2607690,1723074,502,3432.41
23511,John H Hamline Elementary School,Network 8,70,42,4019943,2823732,522,5409.47
23531,Charles G Hammond School,Network 7,63,41,3340299,2445932,236,10364.13
23541,William F Finkl,Network 7,59,35,3313639,2464967,211,11682.32
23551,Sharon Christa Mcauliffe Elementary School,Network 4,64,42,3712502,2847283,496,5740.47
23561,Bret Harte Elementary School,Network 9,37,23,2407978,1747155,314,5564.17
23581,John Harvard Elementary School of Excellence,Network 11,50,27,2656655,1720321,359,4791.99
23591,Helge A Haugan,ISP,110,73,6662001,5269859,1030,5116.37
23611,Emiliano Zapata Academy,Network 7,87,59,5415686,4391270,436,10071.77
23621,Stephen K Hayt School,Network 2,86,58,5271115,4130090,789,5234.63
23631,Woodlawn Community,Network 9,22,13,1436418,1009297,150,6728.63
23641,Wendell Smith,Network 13,40,22,2225463,1476255,327,4514.55
23651,Robert Healy School,Network 6,113,80,7497631,6040445,1177,5132.07
23671,Phoebe Apperson Hearst School,Network 10,48,24,2525801,1592171,271,5875.18
23681,James Hedges School Main,Network 8,86,53,5012320,3819775,468,8161.9
23711,Helen M Hefferan School,Network 5,39,22,2559131,1715593,205,8368.76
23721,Charles R Henderson School,Network 8,36,26,2280366,1790205,225,7956.47
23731,Patrick Henry School,Network 1,63,43,3715038,3010339,407,7396.39
23751,South Loop School,ISP,77,48,4397921,3008925,797,3775.3
23771,Theodore Herzl School,Network 7,82,40,3386958,2004160,402,4985.43
23791,Agustin Lara Academy,ISP,48,28,2878751,2038618,298,6841.01
23801,William G Hibbard School,Network 1,105,71,6625556,5313400,840,6325.52
23811,Rufus M Hitch School,Network 1,56,38,3510741,2698958,490,5508.08
23821,Charles N Holden School,ISP,57,35,3465687,2569352,395,6504.71
23831,Oliver Wendell Holmes School,Network 8,28,16,1901384,1296262,143,9064.75
23851,Julia Ward Howe School,Network 3,56,36,2611824,1844749,342,5394.03
23871,Thomas Hoyne School,Network 12,27,18,1795637,1471686,219,6720.03
23881,Paul Cuffe Elementary School,Network 11,40,25,2614755,1953786,216,9045.29
23891,Countee Cullen School,Network 13,27,18,1761509,1324126,156,8488.01
23901,Charles Evans Hughes School,Network 7,34,20,1693548,1094007,173,6323.76
23911,Edward N Hurley School,Network 10,72,48,3928476,3018713,732,4123.93
23921,Friedrich L Jahn School,Network 4,51,35,3126118,2451721,330,7429.47
23931,Minnie Mars Jamieson School,Network 2,77,53,5024197,4023459,788,5105.92
23951,Edward Jenner Academy Of The Arts,,31,18,2078947,1505236,0,0.0
23961,Joseph Jungman School,ISP,36,22,2106260,1574776,295,5338.21
23971,Kate S Kellogg School,Network 10,33,17,2226005,1387430,298,4655.83
23991,Joshua D Kershaw Elementary School,Network 11,37,22,2371047,1637492,204,8026.94
24011,Pablo Casals,Network 5,50,31,2221201,1413703,301,4696.69
24021,Joyce Kilmer School,Network 2,85,54,5080774,3821517,784,4874.44
24051,Lazaro Cardenas School,ISP,63,43,3991623,3065593,725,4228.41
24071,John H Kinzie Elementary School,ISP,75,44,4971694,3588348,628,5713.93
24081,Rudyard Kipling School,ISP,38,25,2267150,1768597,216,8187.94
24101,Rodolfo Lozano Bilingual & International Center,Network 6,42,22,2430519,1575100,260,6058.09
24131,Wendell E Green,Network 11,37,21,2481753,1799815,277,6497.54
24151,Leslie Lewis School,Network 3,53,29,2063972,1389092,356,3901.9
24171,Arthur A Libby School,Network 8,55,34,3441185,2550587,269,9481.77
24191,Abraham Lincoln Elementary School,Network 4,69,43,4586738,3158595,840,3760.24
24201,Carl Von Linne Elementary School,Network 4,63,45,4243033,3585747,695,5159.37
24221,Henry D Lloyd School,Network 3,111,76,7122476,5838339,795,7343.81
24231,Josephine C Locke School,Network 3,126,80,8027849,6302281,1028,6130.61
24241,Joseph Lovett School,Network 3,40,27,2403687,1833367,326,5623.82
24251,James Russell Lowell Elementary School,Network 5,75,45,3981238,3008804,287,10483.65
24281,Mary Lyon School,Network 3,119,84,7440286,5993473,946,6335.65
24301,James Madison School,Network 12,26,13,1440620,1000107,200,5000.52
24311,George Manierre School,Network 4,57,31,3460759,2350318,267,8802.73
24331,Horace Mann School,Network 12,43,19,2347681,1194690,245,4876.29
24341,Marquette Elementary,Network 10,133,67,5975162,3667096,947,3872.35
24361,John L Marsh School,Network 13,81,43,4674005,3006995,544,5527.54
24371,Michael Faraday Elementary School,Network 5,38,23,2205608,1665102,172,9680.82
24381,Roswell B Mason Elementary School,Network 7,47,27,2879752,2146985,215,9985.98
24401,Oscar F Mayer Elementary School,Network 4,72,41,4106713,2857567,705,4053.28
24421,George B McClellan Elementary School,Network 6,48,26,2627718,1778230,285,6239.41
24431,Cyrus H Mccormick School,Network 7,75,46,4368878,3250630,438,7421.56
24441,Emmit Louis Till Math and Science Academy,Network 9,43,28,2501455,1866196,345,5409.27
24451,Francis M Mckay School,Network 10,87,51,5861752,4390397,595,7378.8
24461,Hanson Park School,Network 3,167,104,10408579,7997522,1049,7624.01
24471,James B Mcpherson Elementary School,Network 2,105,60,6063353,4229396,760,5564.97
24511,Ellen Mitchell School,ISP,41,22,2431211,1579720,445,3549.94
24531,James Monroe School,Network 4,83,59,5479821,4591888,606,7577.37
24551,Bernhard Moos School,Network 5,59,34,3071235,2182865,436,5006.58
24571,Donald L Morrill Mathematics & Science Specialty School,Network 10,73,47,4258202,3201711,524,6110.16
24591,Mount Greenwood Elementary School,ISP,72,52,4715528,3835079,1172,3272.28
24601,Mount Vernon Elementary School,Network 13,34,21,1876364,1287341,215,5987.64
24611,Wolfgang A Mozart School,Network 4,78,54,5106468,4051987,471,8602.91
24621,John B Murphy School,Network 1,59,40,3801368,3032805,526,5765.83
24631,Ronald H Brown Community Academy,Network 13,34,21,2264479,1652104,267,6187.66
24641,Henry H Nash School,Network 3,43,27,2660588,1933244,288,6712.63
24651,Jane A Neil School,Network 12,72,29,3522207,1926745,229,8413.76
24661,Louis Nettelhorst School,Network 4,68,46,4154558,3319323,645,5146.21
24671,Florence Nightingale School,Network 8,109,73,6638993,5299330,876,6049.44
24681,William P Nixon School,Network 4,85,57,5526970,4280543,665,6436.91
24691,Alfred Nobel Elementary School,ISP,76,49,4299685,3296512,551,5982.79
24711,Norwood Park Elementary School,Network 1,38,22,2335609,1576684,287,5493.68
24721,West Park Academy,Network 5,58,39,3740797,2963173,404,7334.56
24731,William B Ogden School,Network 15,159,97,9418765,6469806,836,7739.03
24741,Richard J Oglesby School,Network 11,50,30,2935984,2132373,265,8046.7
24751,Isabell C O'Keeffe School,Network 12,67,35,2950238,1706974,548,3114.88
24761,William J Onahan School,Network 1,56,37,3521278,2731700,645,4235.16
24771,Oriole Park School,Network 1,61,45,3827355,3138201,603,5204.27
24781,Brian Piccolo Elementary School,Network 5,61,33,2809006,1773985,578,3069.1
24791,James Otis School,Network 6,80,51,4765160,3639228,348,10457.55
24801,Luke O'Toole School,Network 11,44,27,2646550,1975775,287,6884.24
24811,Wells Preparatory School,Network 9,49,32,3215327,2440884,311,7848.48
24821,John M Palmer School,ISP,77,52,5052759,3965704,738,5373.57
24841,Park Manor Elementary School,Network 12,34,22,2230298,1639573,261,6281.87
24851,Louis Pasteur School,Network 8,101,67,6403080,5117204,577,8868.59
24871,Ferdinand W Peck School,ISP,161,102,9198196,7295983,731,9980.8
24881,Washington Irving School,Network 6,58,37,3514389,2666640,307,8686.13
24891,Helen C Peirce School Of International Studies,ISP,86,62,5563038,4590065,1107,4146.4
24911,William Penn School,Network 7,55,28,3100132,2181518,191,11421.56
24921,Harold Washington School,Network 12,46,29,3058250,2317980,239,9698.66
24931,Irma C Ruiz School,Network 7,78,51,4891988,3833489,424,9041.22
24941,Mary G Peterson School,Network 1,82,58,4667377,3741696,864,4330.75
24951,Marcus Moziah Garvey School,Network 13,29,17,1723065,1082710,243,4455.6
24961,Josiah L Pickard School,Network 7,62,37,3771785,2710240,321,8443.12
24971,John T Pirie Fine Arts & Academic Center,Network 12,39,24,2325219,1789954,197,9086.03
24981,Ambrose Plamondon School,ISP,24,14,1627313,1083107,93,11646.31
24991,Laura S Ward School,Network 5,63,40,3758830,2831288,266,10643.94
25011,Portage Park Elementary School,Network 1,93,61,5965779,4706714,899,5235.52
25021,William H Prescott School,Network 4,34,20,2027757,1374135,477,2880.79
25031,Ernst Prussing,Network 1,60,42,3973274,3239599,641,5053.94
25041,George M Pullman School,Network 13,31,20,1742797,1223043,276,4431.32
25061,Ravenswood School,Network 2,48,31,2911315,2168349,478,4536.28
25071,William H Ray School,Network 9,68,47,3976228,3102177,620,5003.53
25091,William Claude Reavis School,Network 9,34,22,1937653,1512239,284,5324.81
25101,Frank W Reilly School,Network 4,96,60,5847286,4446063,520,8550.13
25111,Peter A Reinberg,Network 1,91,59,5356546,4142719,750,5523.63
25121,Paul Revere Accelerated School,Network 12,31,20,1944756,1542956,199,7753.56
25141,Philip Rogers School,Network 2,75,51,4629074,3653685,791,4619.08
25151,Cesar E Chavez Multicultural Academic Center,ISP,87,55,5228997,3937273,792,4971.34
25181,Martha M Ruggles Elementary School,Network 12,38,26,2359782,1803299,266,6779.31
25191,William H Ryder Math/Science Specialty School,Network 11,56,29,2995417,2072220,344,6023.9
25211,Sauganash Elementary School,Network 1,46,35,3019584,2486071,671,3705.04
25231,Sidney Sawyer School,Network 8,140,93,8653158,6904597,865,7982.22
25241,Jonathan Y Scammon School,Network 1,74,53,4411776,3598538,597,6027.7
25291,Franz Peter Schubert School,Network 3,77,51,4773600,3783600,569,6649.56
25301,William H Seward Communication Arts Academy,Network 8,72,44,4458103,3368953,362,9306.54
25331,Arnold Mireles Academy,Network 12,70,40,4119631,3035849,485,6259.47
25341,William T. Sherman Elementary School of Excellence,Network 8,34,17,1601427,938356,210,4468.34
25351,Jesse Sherwood School,ISP,49,28,2903224,2000863,201,9954.56
25361,James Shields Elementary School,Network 8,84,56,5514906,4267664,428,9971.15
25371,Beulah Shoesmith School,Network 9,36,22,2020306,1383194,296,4672.96
25381,John D Shoop Elementary School,Network 13,44,27,2787608,2087149,433,4820.19
25391,Theophilus Schmid School,Network 12,26,16,1373439,1026052,175,5863.15
25401,Washington D Smyser School,Network 1,80,56,5339476,4320412,744,5807.0
25411,John M Smyth Elementary School,Network 6,63,37,3740863,2714093,327,8299.98
25412,Bernice F Joyner Child-Parent- Center Br - Smyth,,1,0,37905,0,0,0.0
25431,Hannah G Solomon School,Network 1,46,29,2884670,2300120,307,7492.27
25441,Herbert Spencer Math & Science Academy,Network 3,89,56,4829711,3524003,388,9082.48
25451,John Spry Community School,Network 16,67,45,4159457,3186813,295,10802.74
25471,Adlai E Stevenson School,Network 10,108,71,7085030,5511499,1131,4873.09
25491,Edward F Dunne School,Network 13,29,17,1918073,1374940,185,7432.12
25502,Joseph Stockton Child-Parent-Center - Stockton,,1,0,14270,0,0,0.0
25521,Harriet Beecher Stowe School,Network 5,78,52,4628864,3583929,574,6243.81
25541,William K Sullivan Specialty School,Network 12,62,33,3868302,2631235,403,6529.09
25561,Elizabeth H Sutherland School,Network 10,55,29,3576780,2264897,629,3600.8
25571,George B Swift Specialty School,Network 2,70,47,4321978,3492984,512,6822.24
25581,Mancel Talcott School,Network 6,59,37,3536191,2605953,522,4992.24
25591,Douglas Taylor Elementary School,Network 13,52,34,3398337,2629247,311,8454.12
25601,James N Thorp Elementary School,Network 12,55,25,3188732,1951828,303,6441.67
25621,George W Tilton School,Network 5,45,26,2772643,1878953,216,8698.87
25631,Enrico Tonti School,Network 8,88,58,5458035,4156179,766,5425.89
25661,Mark Twain School,Network 10,90,62,5875237,4666429,821,5683.86
25671,Lavizzo Elementray,Network 13,44,22,2347080,1546092,344,4494.43
25681,Alessandro Volta School,Network 1,89,63,5899984,4826541,722,6684.93
25711,James Wadsworth School,Network 9,59,38,3537983,2584752,461,5606.85
25731,John A Walsh Elementary School,Network 7,61,39,3940142,3031554,299,10139.0
25751,James Ward Elementary School,Network 6,55,37,3412476,2722743,491,5545.28
