Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
30011,Nancy B Jefferson Alt School,,62,48,6177587.0,5161328.0,0,0.0
22311,Brentano Math & Science Academy,Network 4,74,48,5015073.0,3754966.0,785,4783.42
23811,Rufus M Hitch School,Network 1,62,40,4252191.0,3217759.0,490,6566.86
46421,Benito Juarez High School,Network 15,171,118,12841619.0,9976310.0,1656,6024.37
23621,Stephen K Hayt School,Network 2,99,58,7209432.0,5293331.0,789,6708.93
25071,William H Ray School,Network 9,70,38,4704520.0,3213013.0,620,5182.27
45211,Chicago Academy School,Network 1,68,42,4495846.0,3270848.0,541,6045.91
26651,Mahalia Jackson School,Network 11,59,27,3824808.0,2240978.0,289,7754.25
25031,Ernst Prussing,Network 1,69,46,5284629.0,4078347.0,641,6362.51
24281,Mary Lyon School,Network 3,101,69,8183678.0,6475041.0,946,6844.63
25021,William H Prescott School,Network 4,57,35,4264082.0,3070286.0,477,6436.66
53091,David G Farragut Career Academy High School,Network 16,100,43,5813381.0,3090223.0,479,6451.4
23401,William P Gray School,Network 1,98,66,7979552.0,6342373.0,970,6538.51
46511,Lindblom Math and Science Academy High School,Network 16,159,98,10749907.0,8010236.0,1307,6128.78
23421,Ariel Community Academy,Network 9,72,35,4159171.0,2795003.0,315,8873.03
46381,Carver Military Acad HS,Network 17,66,30,4620589.0,2589969.0,450,5755.51
24841,Park Manor School,Network 12,42,19,2619101.0,1583880.0,261,6068.51
24981,Ambrose Plamondon School,ISP,28,18,1678097.0,1099586.0,93,11823.51
25881,Wildwood IB World Magnet,Network 1,61,34,4294227.0,2989993.0,526,5684.38
46021,Hancock High School,Network 15,100,68,7867983.0,6083577.0,1050,5793.88
24611,Wolfgang A Mozart School,Network 4,75,40,5059350.0,3493660.0,471,7417.53
23591,Helge A Haugan School,ISP,114,74,8217417.0,6267499.0,1030,6084.94
22831,Peter Cooper Dual Language Academy,Network 7,65,38,4311683.0,3065242.0,420,7298.23
22171,Newton Bateman Elem,Network 1,102,62,7254009.0,5255084.0,873,6019.54
24591,Mount Greenwood School,ISP,100,65,7303131.0,5528958.0,1172,4717.54
25241,Jonathan Y Scammon School,Network 1,69,46,5071801.0,3967503.0,597,6645.74
46361,Kenwood Academy,Network 17,192,121,14362599.0,10256444.0,2223,4613.8
29041,Turner-Drew Language Academy,Network 11,36,15,2585119.0,1347395.0,176,7655.67
22751,DeWitt Clinton School,ISP,107,71,8266936.0,6393135.0,1029,6212.96
23461,Robert L Grimes School,Network 10,48,31,3150238.0,2326163.0,357,6515.86
25381,John D Shoop School,Network 13,60,32,3883699.0,2518956.0,433,5817.47
29141,Galileo Scholastic Academy Of Math & Science,Network 6,64,37,5059678.0,3393640.0,552,6147.88
46241,Stephen T Mather High School,Network 14,173,123,14007418.0,11019306.0,1713,6432.84
24721,West Park Academy,Network 5,64,35,4366666.0,2927609.0,404,7246.52
26331,Richard Henry Lee School,ISP,74,45,5388310.0,4070279.0,570,7140.81
24231,Josephine C Locke School,Network 3,132,79,9225210.0,6626061.0,1028,6445.59
23991,Joshua D Kershaw School,Network 11,50,22,2779343.0,1566950.0,204,7681.13
46301,Roger C Sullivan High School,Network 14,89,49,6088112.0,4263255.0,790,5396.55
24681,William P Nixon School,Network 4,73,43,5155786.0,3806127.0,665,5723.51
25431,Hannah G Solomon School,Network 1,59,30,3785026.0,2441669.0,307,7953.32
29201,Mark Sheridan Mathematics & Science Academy,Network 6,58,30,4100902.0,2557812.0,517,4947.39
22241,Frank I Bennett School,Network 13,35,17,2353662.0,1425225.0,289,4931.56
51071,Wells Community Academy HS,Network 15,57,31,3877025.0,2426745.0,419,5791.77
22501,Michael M Byrne School,Network 10,80,42,5543090.0,3698848.0,551,6712.98
22971,Arthur Dixon School,Network 12,46,29,3601850.0,2605559.0,390,6680.95
22541,Arthur E Canty,Network 1,94,56,6990393.0,5074906.0,790,6423.93
24661,Louis Nettelhorst School,Network 4,78,49,5517752.0,4093582.0,645,6346.66
23541,William F Finkl School,Network 7,55,26,3596658.0,2183620.0,211,10348.9
46211,Lake View High School,Network 14,167,104,12443884.0,9162830.0,1474,6216.35
25371,Beulah Shoesmith School,Network 9,40,25,2696948.0,1986054.0,296,6709.66
23361,Virgil Grissom School,Network 13,44,25,2818402.0,1820566.0,266,6844.25
22181,Lillian R Nicholson Sch-Mth/Sc,Network 11,59,29,4387026.0,2730884.0,439,6220.7
53061,Neal F Simeon Voc High School,Network 17,147,80,10125465.0,6652473.0,1143,5820.19
24631,Ronald H Brown Community Academy,Network 13,39,20,2802234.0,1714194.0,267,6420.22
46401,Percy L Julian High School,Network 16,78,38,5347125.0,3519761.0,424,8301.32
24531,James Monroe School,Network 4,85,54,6252271.0,4669060.0,606,7704.74
46341,Gurdon S Hubbard High School,Network 16,177,100,12872070.0,8539695.0,1581,5401.52
22161,Perkins Bass School,Network 11,57,35,3710053.0,2609702.0,293,8906.84
23531,Charles G Hammond School,Network 7,46,29,3043988.0,2169386.0,236,9192.34
26591,Medgar Evers School,Network 11,34,16,2341348.0,1367497.0,194,7048.98
31251,Thomas J Higgins Comm Academy,Network 13,38,21,2699036.0,1827616.0,269,6794.11
25301,William H Seward Com Arts Acad,Network 8,59,36,4516854.0,3223797.0,362,8905.53
46061,Northside College Prep,Network 14,111,71,8273825.0,6267557.0,1069,5862.98
25731,John A Walsh School,Network 7,56,28,3829248.0,2558027.0,299,8555.3
46321,Lincoln Park High School,Network 14,206,131,15363359.0,11194283.0,2210,5065.29
46271,Theodore Roosevelt High School,Network 14,130,85,9889931.0,7386349.0,1085,6807.7
29161,Lasalle Language Academy,Network 4,66,41,4441526.0,3238997.0,464,6980.58
22521,Little Village Academy,ISP,81,52,5970457.0,4371929.0,547,7992.56
23051,Christian Ebinger School,Network 1,82,51,5953340.0,4558984.0,694,6569.18
23081,Richard Edwards School,Network 8,164,85,11697340.0,7660843.0,1124,6815.66
70070,Chicago Military Academy,Network 17,50,24,3252238.0,1906983.0,231,8255.31
53101,Marie Sklodowska Curie Metro H,Network 15,300,156,22645374.0,13590411.0,2985,4552.95
24671,Florence Nightingale School,Network 8,107,66,7797767.0,5941573.0,876,6782.61
23031,Charles W Earle School,Network 11,44,20,2545239.0,1299904.0,272,4779.09
41061,Frederick A Douglass Mid Acad,Network 15,24,12,1236283.0,752215.0,30,25073.83
29261,Edgar Allan Poe Classical Scho,Network 13,28,14,1868908.0,1097138.0,228,4811.98
22331,Orville T Bright Elementary School,Network 13,50,26,2340436.0,1231264.0,189,6514.64
22321,Norman Bridge School,Network 1,101,68,7734577.0,6048763.0,1072,5642.46
22761,Henry Clissold School,Network 10,76,29,4789646.0,2659109.0,446,5962.12
23821,Charles N Holden School,ISP,54,35,3471029.0,2574519.0,395,6517.76
26631,Oscar Depriest School,Network 3,74,41,5139524.0,3436963.0,439,7829.07
47091,Chicago HS for Agricultural Sc,ISP,126,56,8327781.0,4610682.0,776,5941.63
46131,Foreman College and Career Acd,Network 14,99,51,6732265.0,4383398.0,613,7150.73
23381,Robert J. Richardson Middle,Network 10,92,59,7272491.0,5397040.0,807,6687.79
24961,Josiah L Pickard School,Network 7,51,27,3727009.0,2356787.0,321,7342.02
22371,Bouchet Academy,Network 12,93,39,5934255.0,3077414.0,612,5028.46
24221,Henry D Lloyd School,Network 3,89,54,6755339.0,5048432.0,795,6350.27
53041,Charles Allen Prosser Car Acd,Network 15,137,80,10215826.0,6758237.0,1224,5521.47
29181,James E Mcdade Classical Sch,Network 12,24,13,1580251.0,886757.0,210,4222.65
24441,Emmit Louis Till Math/Sci Acad,Network 9,48,26,2991359.0,2007401.0,345,5818.54
22041,Alcott Col Prep ES,Network 4,78,45,5530023.0,3917846.0,548,7149.31
46431,North Grand High School,Network 15,134,80,9791574.0,6938347.0,1021,6795.68
26781,Talman School,ISP,57,31,3764384.0,2489080.0,320,7778.38
23931,Minnie Mars Jamieson School,Network 2,88,55,6226245.0,4615615.0,788,5857.34
46221,Albert G Lane Tech High School,Network 14,361,266,28655712.0,23684593.0,4650,5093.51
23891,Countee Cullen School,Network 13,25,13,1872004.0,1231622.0,156,7895.02
22871,Everett Mckinley Dirksen Schoo,Network 1,103,62,7702680.0,5623903.0,1244,4520.78
23161,James B Farnsworth School,Network 1,79,43,5616429.0,3930489.0,479,8205.62
26031,R Nathaniel Dett School,Network 6,66,26,3771084.0,1896906.0,298,6365.47
29381,Robert Black Magnet,Network 12,48,27,3890154.0,2699168.0,368,7334.68
22411,Edmund Burke School,Network 9,50,27,3496136.0,2149589.0,294,7311.51
31161,Lawndale Comm Academy,Network 5,38,19,2366886.0,1369374.0,194,7058.61
53011,Chicago Vocational Career Academy,Network 17,124,56,7948228.0,4630189.0,636,7280.14
22531,Daniel Cameron Elem,Network 5,83,57,5978830.0,4723640.0,640,7380.67
23021,Thomas Drummond School,Network 6,45,24,3174358.0,2007435.0,324,6195.76
24471,James B Mcpherson School,Network 2,119,56,7916207.0,4892045.0,760,6436.9
24891,Helen C Peirce School Of International Studies,ISP,117,74,8426197.0,6166089.0,1107,5570.03
25191,William H Ryder Math/Science Specialty School,Network 11,90,37,5195613.0,2857529.0,344,8306.76
29091,Matthew Gallistel Language Academy,Network 13,75,43,5826944.0,4046728.0,588,6882.18
24731,William B Ogden School,Network 15,178,108,12895342.0,9332283.0,836,11162.96
25661,Mark Twain School,Network 10,94,58,6944270.0,5235744.0,821,6377.26
24251,James Russell Lowell School,Network 5,69,32,4303160.0,2557825.0,287,8912.28
30051,Daniel Carter Beard School,,117,40,6639387.0,3142349.0,0,0.0
23611,Emiliano Zapata Academy,Network 7,74,43,5101584.0,3807451.0,436,8732.67
23151,Laughlin Falconer School,Network 3,108,67,7891502.0,6025549.0,821,7339.22
22391,Lyman Budlong Elem,ISP,87,52,6173757.0,4464756.0,748,5968.93
22851,Daniel J Corkery School,Network 7,66,35,4503340.0,2876844.0,430,6690.34
26831,Durkin Park School,Network 10,82,50,5886275.0,4334192.0,647,6698.95
47051,Gwendolyn Brooks High School,ISP,107,59,8089261.0,5416545.0,999,5421.98
24921,Harold Washington School,Network 12,40,21,2903281.0,1871402.0,239,7830.15
22141,John Barry Elementary School,Network 4,62,40,4310664.0,3172197.0,449,7065.05
23001,John C Dore School,Network 10,97,52,6305127.0,4177236.0,711,5875.18
22661,Horace Greeley School,Network 4,52,31,3707011.0,2618723.0,327,8008.3
22301,Alex Haley School,Network 13,66,34,4684864.0,3153132.0,424,7436.62
22091,Audubon Elementary School,Network 4,75,48,5064587.0,3712518.0,489,7592.07
11673,Diverse Lrn Service Delivery,,87,0,6014327.0,0.0,0,0.0
26721,Sandoval School,Network 8,82,52,5658446.0,4199164.0,697,6024.6
24911,William Penn School,Network 7,40,20,2605822.0,1669394.0,191,8740.31
26381,Oliver S Westcott School,Network 11,60,34,3456296.0,2244530.0,367,6115.87
22801,John W Cook School,Network 11,46,25,3176622.0,2152753.0,274,7856.76
22821,John C Coonley School,Network 2,90,55,6336773.0,4590201.0,730,6287.95
24991,Laura S Ward School,Network 5,55,30,3626033.0,2268850.0,266,8529.48
24361,John L Marsh School,Network 13,89,43,5966325.0,3406870.0,544,6262.64
49041,Consuella B. York Alt HS,,61,50,5966637.0,5066025.0,0,0.0
22551,Andrew Carnegie School,Network 9,55,32,3904932.0,2584902.0,364,7101.37
22771,Edward Coles Model For Exl Sch,Network 12,43,22,2763891.0,1675762.0,257,6520.47
46201,John F Kennedy High School,Network 16,178,111,12004587.0,9139794.0,1595,5730.18
22471,Jonathan Burr School,Network 6,49,32,3501942.0,2638148.0,461,5722.66
24851,Louis Pasteur School,Network 8,77,39,5269936.0,3516353.0,577,6094.19
29081,Franklin Fine Arts Center,Network 4,39,23,3124478.0,2137574.0,338,6324.2
25451,John Spry Community School,Network 16,54,33,3759713.0,2789536.0,295,9456.04
53021,Dunbar Vocational Career Acad,Network 17,73,36,4674554.0,2959420.0,366,8085.85
22211,Jacob Beidler School,Network 5,40,24,2697172.0,1946681.0,229,8500.79
22791,Christopher Columbus School,ISP,31,19,1704564.0,1229673.0,253,4860.35
23311,Joseph E Gary School,Network 7,96,55,6358129.0,4397424.0,700,6282.02
25591,Douglas Taylor Elementary School,Network 13,58,32,4072269.0,2795787.0,311,8989.66
26291,Powell Paideia Comm Acad,Network 12,65,34,4538694.0,2914065.0,530,5498.21
31261,Jose De Diego Comm Academy,Network 5,88,40,5476186.0,3241077.0,561,5777.32
23371,William C Goudy School,Network 2,71,46,5081441.0,3928935.0,497,7905.32
25231,Sidney Sawyer School,Network 8,107,65,7641510.0,5599124.0,865,6472.97
29301,Ole A Thorp Scholastic Academy,ISP,93,46,6490752.0,3834556.0,830,4619.9
29021,Burnside Scholastic Academy,Network 12,54,18,4007035.0,1751958.0,274,6394.02
23711,Helen M Hefferan School,Network 5,42,22,2709018.0,1761553.0,205,8592.92
22601,Rachel Carson Elem,ISP,104,56,5959960.0,3892140.0,715,5443.55
29171,Andrew Jackson Language Acad,Network 6,49,25,3537500.0,2103927.0,456,4613.9
22101,Avalon Park School,Network 12,37,19,2344257.0,1490366.0,196,7603.92
46031,Roald Amundsen High School,Network 14,159,88,11974798.0,7748429.0,1447,5354.81
29281,Mark Skinner School,Network 6,101,55,6790950.0,4344091.0,1143,3800.56
24451,Francis M Mckay School,Network 10,84,43,5925101.0,3900916.0,595,6556.13
22231,Alexander Graham Bell School,Network 4,99,59,7703228.0,5370141.0,888,6047.49
23901,Charles Evans Hughes School,Network 7,34,21,1876932.0,1219994.0,173,7051.98
29271,Harriet E Sayre Language Acad,Network 3,68,40,4496292.0,3279293.0,380,8629.72
23211,Eugene Field School,Network 2,27,17,1444407.0,859648.0,128,6716.0
25521,Harriet Beecher Stowe School,Network 5,76,46,4387901.0,3000506.0,574,5227.34
46311,William Howard Taft High Schoo,Network 14,381,189,29862787.0,17046550.0,4320,3945.97
47081,Frederick W Von Steuben Metropolitan Science Center,Network 14,150,102,12281727.0,9468390.0,1703,5559.9
25831,John Whistler School,Network 13,47,20,2478585.0,1616106.0,229,7057.23
24871,Ferdinand W Peck School,ISP,111,54,6865050.0,4271084.0,731,5842.8
24801,Luke O'Toole School,Network 11,43,27,3164997.0,2195087.0,287,7648.39
24971,John T Pirie Fine Arts & Acad,Network 12,33,17,2167896.0,1283917.0,197,6517.37
24171,Arthur A Libby School,Network 8,48,24,3224741.0,1900580.0,269,7065.35
22571,Charles Carroll School,Network 10,59,34,4020962.0,2798751.0,397,7049.76
25361,James Shields Elementary School,Network 8,66,37,4942938.0,3517054.0,428,8217.42
25791,Daniel Webster School,Network 5,42,20,2455988.0,1403892.0,196,7162.71
25411,John M Smyth School,Network 6,67,34,4303292.0,2690293.0,327,8227.2
24071,John H Kinzie School,ISP,95,49,6978235.0,4502284.0,628,7169.26
24931,Irma C Ruiz School,Network 7,70,39,4781262.0,3305649.0,424,7796.34
29321,Beasley Academic Center Magnet,Network 9,133,56,8382915.0,4731455.0,1136,4165.0
23871,Thomas Hoyne School,Network 12,26,16,2165407.0,1603663.0,219,7322.67
24301,James Madison School,Network 12,35,18,2550199.0,1549300.0,200,7746.5
22941,William E Dever School,Network 1,83,55,5733217.0,4527406.0,705,6421.86
25011,Portage Park School,Network 1,115,58,7644096.0,5046116.0,899,5613.06
25141,Philip Rogers School,Network 2,94,56,6694036.0,4782491.0,791,6046.12
24691,Alfred Nobel School,ISP,68,41,4420903.0,3010863.0,551,5464.38
26251,Irvin C Mollison School,Network 9,42,24,3037371.0,2048426.0,216,9483.44
23291,Frederick Funston School,Network 4,78,39,4878233.0,2998458.0,424,7071.85
49081,Jacqueline B Vaughn Occ HS,Network 14,100,32,5941701.0,2695172.0,224,12032.01
25781,Thomas J Waters School,Network 2,68,43,4606905.0,3537590.0,682,5187.07
51021,Harlan Community Academy HS,Network 17,56,24,3733948.0,1962488.0,205,9573.1
29401,Walt Disney Magnet School,Network 2,141,72,10011862.0,5912911.0,1447,4086.32
23101,Edward (Duke) K Ellington Scho,Network 3,68,41,4755402.0,3521245.0,482,7305.51
29361,Ted Lenart Regional Gifted Cen,Network 11,27,17,2219011.0,1564459.0,301,5197.52
22991,Jms R Doolittle Jr In/Up Cy Et,Network 9,39,21,2227557.0,1495636.0,243,6154.88
23651,Robert Healy School,Network 6,109,75,9043958.0,7295056.0,1177,6198.01
23301,John W Garvy School,Network 1,65,46,5477777.0,4421585.0,706,6262.88
31201,Parkside Community Academy,Network 12,41,20,2519379.0,1395942.0,242,5768.36
25861,John Greenleaf Whittier School,Network 7,32,21,2238150.0,1670329.0,228,7326.0
24951,Marcus Moziah Garvey School,Network 13,38,18,2610817.0,1507739.0,243,6204.7
26841,North River School,Network 1,40,24,2705429.0,1880878.0,302,6228.08
25291,Franz Peter Schubert School,Network 3,71,44,4683862.0,3584421.0,569,6299.48
41091,Logandale Middle School,Network 4,74,40,5326337.0,3661723.0,437,8379.26
22861,Manuel Perez Elem,Network 7,40,26,2904957.0,2244536.0,293,7660.56
22891,Nathan S Davis School & Annex,Network 8,89,45,5689374.0,3611996.0,524,6893.13
22281,Scott Joplin School,Network 11,43,29,2734788.0,1945306.0,263,7396.6
25681,Alessandro Volta School,Network 1,88,50,6107729.0,4421014.0,722,6123.3
25921,Ella Flagg Young School,Network 3,59,38,4286104.0,3160854.0,402,7862.84
23971,Kate S Kellogg School,Network 10,39,20,2745909.0,1680369.0,298,5638.83
22021,Jane Addams School,Network 13,60,37,4595812.0,3481957.0,516,6747.97
22731,Henry Clay School,Network 13,72,41,5216611.0,3691981.0,559,6604.64
23261,Foster Park School,Network 11,56,26,3423076.0,1957135.0,337,5807.49
31221,Charles Sumner Mth/Sci Com Acd,Network 5,39,20,2519598.0,1556786.0,183,8507.05
22061,Philip Armour Elem,ISP,47,26,2911550.0,1898658.0,241,7878.24
24331,Horace Mann School,Network 12,39,23,2619217.0,1680429.0,245,6858.9
47031,Emil G Hirsch Metro HS,Network 17,34,13,2057319.0,918899.0,118,7787.28
24101,Rodolfo Lozano Bil & Intrnl Ct,Network 6,59,29,3305692.0,1955460.0,260,7520.98
53051,Ellen H Richards Career Acad,Network 16,54,29,3380142.0,2146309.0,336,6387.82
22271,Daniel Boone School,Network 2,88,56,6370941.0,4682856.0,722,6486.02
30031,Walter Christopher School,Network 8,120,36,7338460.0,3277034.0,303,10815.3
25561,Elizabeth H Sutherland School,Network 10,73,36,5008709.0,3048767.0,629,4846.99
51091,Roberto Clemente Comm Acad HS,Network 15,129,56,7398922.0,4028659.0,766,5259.33
67021,Peace and Educ Coalition,,40,24,2521165.0,1663573.0,0,0.0
25181,Martha M Ruggles School,Network 12,50,28,3425862.0,2269016.0,266,8530.13
24191,Abraham Lincoln School,Network 4,68,49,5605848.0,4305601.0,840,5125.73
25541,New Sullivan Elem,Network 12,77,35,4921149.0,3115359.0,403,7730.43
31111,John Hay Comm Academy School,Network 3,45,26,3095201.0,2156253.0,213,10123.28
22811,Jordan Community School,Network 2,75,43,4578260.0,3413400.0,470,7262.52
29191,Inter-American Magnet School,Network 4,77,48,5622333.0,4242906.0,626,6777.81
25091,William Claude Reavis School,Network 9,48,26,3048131.0,1964527.0,284,6917.3
23481,John C Haines School,Network 6,56,39,4130499.0,3311355.0,458,7230.03
29121,Frank W Gunsaulus Schol Acad,Network 8,75,49,5311690.0,3982312.0,664,5997.45
46251,Morgan Park High School,Network 16,133,74,10139164.0,6951068.0,1202,5782.97
29241,William Bishop Owen Schol Acad,Network 10,36,15,2528087.0,1221403.0,284,4300.72
46391,George Henry Corliss High School,Network 17,62,30,4394559.0,2601131.0,390,6669.59
22261,James G Blaine School,Network 4,81,50,5877537.0,4393099.0,628,6995.38
22491,Milton Brunson Specialty Elementary School,Network 3,54,29,3796945.0,2476651.0,427,5800.12
29371,Albert R Sabin Magnet School,Network 6,48,29,3482199.0,2465568.0,357,6906.29
30081,Frederick Stock School,,46,21,3426037.0,1999235.0,0,0.0
24571,Morrill Math and Sci Elem,Network 10,70,38,4560274.0,3054567.0,524,5829.35
26281,Henry O Tanner School,Network 12,49,25,3395778.0,2154687.0,239,9015.45
24821,John M Palmer School,ISP,88,50,6425570.0,4568073.0,738,6189.82
25401,Washington D Smyser School,Network 1,85,52,6263869.0,4770678.0,744,6412.18
23431,Nathanael Greene School,Network 8,46,27,3452143.0,2468075.0,319,7736.91
25331,Arnold Mireles Academy,Network 12,57,35,3961074.0,2788479.0,485,5749.48
22031,Tubman Elem School,Network 4,60,41,3993463.0,3160462.0,339,9322.87
25871,A N Pritzker School,Network 6,67,44,4823536.0,3641048.0,681,5346.63
23961,Joseph Jungman School,ISP,63,32,4321124.0,2838670.0,295,9622.64
25041,George M Pullman School,Network 13,48,27,3298955.0,2142850.0,276,7763.93
49031,Southside Occupational Academy,,133,48,7758475.0,3858953.0,0,0.0
25941,Carrie Jacobs Bond School,Network 11,54,26,3141555.0,1854579.0,248,7478.16
29151,Maria Saucedo Scholastic Academy,Network 7,122,61,7854075.0,4662577.0,908,5134.96
49101,Ray Graham Training Center,,81,28,4908073.0,2251065.0,0,0.0
26421,Mary E Mcdowell School,ISP,24,11,1511194.0,857351.0,88,9742.62
31081,Stephen F Gale Comm Academy,Network 2,61,30,3562550.0,2161287.0,338,6394.34
22511,Caldwell Acad Of Math Sci/Tech,ISP,35,20,2065946.0,1371155.0,200,6855.78
25101,Frank W Reilly School,Network 4,71,43,5094188.0,3814689.0,520,7335.96
20071,Columbia Explorers Academy,ISP,100,55,6527838.0,4389841.0,645,6805.98
22421,Augustus H Burley School,Network 4,52,32,3753976.0,2791197.0,501,5571.28
26621,Charles H Wacker School,ISP,39,17,2663802.0,1561332.0,213,7330.2
29341,Jensen Scholastic Academy School,Network 5,43,22,3337795.0,2133509.0,218,9786.76
23671,Phoebe Apperson Hearst School,Network 10,63,30,4058118.0,2350664.0,271,8674.01
46041,William J Bogan Comp Tech HS,Network 16,101,49,7276023.0,4169987.0,632,6598.08
46191,Kelvyn Park High School,Network 14,78,44,5297279.0,3268451.0,531,6155.25
25621,George W Tilton School,Network 5,41,22,2740022.0,1671856.0,216,7740.07
23011,John B Drake School,Network 9,48,24,3132918.0,1976058.0,283,6982.54
23221,John Fiske School,Network 9,56,29,4060906.0,2530291.0,361,7009.12
22901,Charles Gates Dawes School,Network 10,113,68,8379837.0,6174682.0,888,6953.53
22481,John C Burroughs School,Network 8,49,29,3503602.0,2647734.0,288,9193.53
22351,William H Brown School,Network 6,50,24,2968386.0,1819734.0,233,7809.99
23071,Edgebrook School,Network 1,53,33,3695148.0,2655938.0,526,5049.33
31121,Thomas A Hendricks Community Academy,Network 9,52,25,3112648.0,2008569.0,184,10916.14
23391,Alexander Graham School,Network 6,50,28,3236122.0,2100094.0,361,5817.42
25711,James Wadsworth School,Network 9,64,36,3513447.0,2261242.0,461,4905.08
24741,Richard J Oglesby School,Network 11,44,26,2146292.0,1352873.0,265,5105.18
24051,Lazaro Cardenas Elem,ISP,104,61,7757572.0,5577191.0,725,7692.68
41051,Michele Clark Academic Prep,ISP,84,36,5591021.0,2770320.0,473,5856.91
