Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
25431,Hannah G Solomon School,Network 1,49,27,2830312,1994104,307,6495.45
29201,Mark Sheridan Mathematics & Science Academy,Network 6,50,29,3229884,2180973,517,4218.53
22241,Frank I Bennett School,Network 13,32,19,1667542,1050709,289,3635.69
51071,William H Wells Comm Acad HS,Network 15,53,27,3045285,1639055,419,3911.82
46221,Albert G Lane Tech High School,Network 14,312,236,20405643,16856285,4650,3625.06
22501,Michael M Byrne School,Network 10,66,41,4010654,3032092,551,5502.88
22971,Arthur Dixon School,Network 12,48,27,2707720,1893370,390,4854.78
22541,Arthur E Canty,Network 1,73,50,4499334,3639095,790,4606.48
24661,Louis Nettelhorst School,Network 4,76,49,4480458,3481486,645,5397.68
23541,William F Finkl School,Network 7,55,30,3016941,2091889,211,9914.18
46211,Lake View High School,Network 14,141,89,8633544,6191009,1474,4200.24
25371,Beulah Shoesmith School,Network 9,38,25,2054962,1509388,296,5099.28
25011,Portage Park School,Network 1,83,54,5173774,3958859,899,4403.55
25911,Richard Yates School,Network 5,68,42,3742879,2631590,280,9398.55
26021,Willa Cather School,Network 5,42,26,2503451,2014157,293,6874.25
24051,Lazaro Cardenas School,ISP,56,39,3324722,2517421,725,3472.3
23361,Virgil Grissom School,Network 13,37,23,2129906,1655978,266,6225.48
22181,Lillian R Nicholson Sch-Mth/Sc,Network 11,55,32,3312282,2414568,439,5500.15
24631,Ronald H Brown Community Academy,Network 13,35,20,2305304,1587955,267,5947.41
46401,Percy L Julian High School,Network 16,73,37,4232610,2651194,424,6252.8
24641,Henry H Nash School,Network 3,29,18,1856379,1327262,288,4608.54
46341,Gurdon S Hubbard High School,Network 16,159,89,10626307,6759862,1581,4275.62
23001,John C Dore School,Network 10,61,41,3935413,3175622,711,4466.44
22161,Perkins Bass School,Network 11,44,25,2510038,1738447,293,5933.27
23531,Charles G Hammond School,Network 7,55,36,2742136,1968497,236,8341.11
26591,Medgar Evers School,Network 11,32,18,2059959,1301019,194,6706.28
31251,Thomas J Higgins Comm Academy,Network 13,32,18,2040794,1378132,269,5123.17
25301,William H Seward Com Arts Acad,Network 8,70,42,4086942,3022382,362,8349.11
23931,Minnie Mars Jamieson School,Network 2,79,54,5082686,4014103,788,5094.07
46061,Northside College Prep,Network 14,97,65,6582023,5136039,1069,4804.5
46031,Roald Amundsen High School,Network 14,120,57,7664970,4178288,1447,2887.55
41051,Michelle Clark Academic Prep Magnet High School,ISP,67,31,3464476,1828740,473,3866.28
46271,Theodore Roosevelt High School,Network 14,117,82,7578389,5980350,1085,5511.84
25141,Philip Rogers School,Network 2,72,50,4489235,3471667,791,4388.95
22521,Little Village Academy,ISP,75,51,4561161,3566368,547,6519.89
23051,Christian Ebinger School,Network 1,61,43,3892689,3200740,694,4611.99
23081,Richard Edwards School,Network 8,155,85,8995075,6245243,1124,5556.24
70070,Chicago Mil Acad - Bronzeville,Network 17,41,20,2315108,1189939,231,5151.24
51091,Roberto Clemente Community Academy High School,Network 15,100,53,4830559,2901849,766,3788.33
53101,Marie Sklodowska Curie Metro H,Network 15,280,146,18214687,11005178,2985,3686.84
24671,Florence Nightingale School,Network 8,111,71,6734911,5209072,876,5946.43
23031,Charles W Earle School,Network 11,50,31,2815450,1926682,272,7083.39
41061,Frederick A Douglass Mid Acad,Network 15,21,9,1162547,708908,30,23630.27
29261,Edgar Allan Poe Classical Scho,Network 13,20,10,1237105,631088,228,2767.92
22331,Orville T Bright Elementary School,Network 13,43,24,2346883,1458407,189,7716.43
22891,Nathan S Davis School & Annex,Network 8,78,49,4776409,3643404,524,6953.07
29231,Walter L Newberry Mathematics & Science Academy,Network 4,65,35,3872334,2358919,311,7585.0
22321,Norman Bridge School,Network 1,90,70,5641625,4626234,1072,4315.52
25121,Paul Revere Accelerated School,Network 12,28,17,1400209,935569,199,4701.36
22761,Henry R Clissold School,Network 10,61,28,3556036,2011844,446,4510.85
23681,James Hedges School Main,Network 8,68,42,3853655,2881263,468,6156.55
29321,Beasley Academic Center Magnet,Network 9,121,62,6603986,4104759,1136,3613.36
23821,Charles N Holden School,ISP,54,37,2796336,2112662,395,5348.51
26631,Oscar Depriest School,Network 3,67,40,4099153,3105414,439,7073.85
47091,Chicago HS for Agricultural Sc,ISP,79,37,4849830,2699864,776,3479.2
24441,Emmit Louis Till Math/Sci Acad,Network 9,34,19,2161300,1495409,345,4334.52
46131,Edwin G Foreman High School,Network 14,97,58,6170141,4509699,613,7356.8
23381,Robert J. Richardson Middle,Network 10,99,67,6496001,5238535,807,6491.36
24961,Josiah L Pickard School,Network 7,50,28,3083232,2132332,321,6642.8
22371,Bouchet Academy,Network 12,67,32,3873540,2400294,612,3922.09
46371,King Selective Enrollment HS,Network 17,71,39,4467614,3157957,810,3898.68
29381,Robert A Black Magnet School,Network 12,39,24,2805445,2057475,368,5590.99
46171,Hyde Park Career Academy,Network 17,82,45,5284937,3248844,861,3773.32
29181,James E Mcdade Classical Sch,Network 12,22,11,1266524,765986,210,3647.55
30101,Ruben Salazar Bilingual Education Center School,ISP,38,22,2294561,1676548,355,4722.63
22041,Louisa May Alcott College Prep,Network 4,100,67,5529953,4159367,548,7590.1
46431,North Grand High School,Network 15,107,64,6121879,4172253,1021,4086.44
26781,Talman School,ISP,52,31,2848407,1984641,320,6202.06
23891,Countee Cullen School,Network 13,19,13,1375045,972175,156,6231.89
22871,Everett Mckinley Dirksen School,Network 1,69,50,4858212,3954820,1244,3179.09
23161,James B Farnsworth School,Network 1,71,42,4400402,3289841,479,6868.11
26031,R Nathaniel Dett,Network 6,48,25,2483494,1554428,298,5216.21
22411,Edmund Burke Elementary School,Network 9,66,35,3150231,1991047,294,6772.27
31161,Lawndale Community Academy School,Network 5,31,15,1664513,1017049,194,5242.51
24741,Richard J Oglesby School,Network 11,51,32,2951915,2134682,265,8055.4
53011,Chicago Vocational Career Academy,Network 17,114,60,6982463,4453858,636,7002.87
53121,Edward Tilden Career Commmunity Academy,Network 16,48,24,2536319,1487567,242,6146.97
23021,Thomas Drummond School,Network 6,41,20,2212153,1334674,324,4119.38
23561,Bret Harte School,Network 9,32,18,2076044,1351985,314,4305.68
24471,James B Mcpherson School,Network 2,98,53,5490453,3710590,760,4882.35
24891,Helen C Peirce School Of International Studies,ISP,92,65,5511447,4286818,1107,3872.49
25191,William H Ryder Math/Science Specialty School,Network 11,57,29,3142435,2016163,344,5860.94
29091,Matthew Gallistel Language Academy,Network 13,84,50,5567329,3993997,588,6792.51
23971,Kate S Kellogg School,Network 10,31,17,1993712,1355428,298,4548.41
24731,William B Ogden School,Network 15,163,112,9401804,7275195,836,8702.34
24251,James Russell Lowell Elementary School,Network 5,62,35,3376546,2465489,287,8590.52
30051,Daniel Carter Beard School,,64,21,3155637,1457576,0,0.0
23611,Emiliano Zapata Academy,Network 7,85,52,4759363,3668054,436,8412.97
23151,Laughlin Falconer School,Network 3,100,68,6437798,5205648,821,6340.6
22391,Lyman A Budlong School,ISP,74,50,4127662,3151699,748,4213.52
22851,Daniel J Corkery School,Network 7,61,37,3382781,2444347,430,5684.55
26831,Durkin Park School,Network 10,67,46,4205223,3242902,647,5012.2
47051,Gwendolyn Brooks High School,ISP,86,53,5561351,4052069,999,4056.09
26251,Irvin C Mollison School,Network 9,39,26,2448227,1847828,216,8554.8
24921,Harold Washington School,Network 12,31,21,2089571,1675360,239,7009.86
22141,John Barry Elementary School,Network 4,68,50,4106366,3269730,449,7282.23
22821,John C Coonley School,Network 2,95,61,5402282,4008344,730,5490.88
22661,Horace Greeley School,Network 4,65,44,3586280,2783509,327,8512.32
22301,Alex Haley School,Network 13,61,36,3993749,2967766,424,6999.45
25291,Franz Peter Schubert School,Network 3,71,46,4068042,3099232,569,5446.75
11673,Diverse Lrn Service Delivery,,74,0,5654265,0,0,0.0
24911,William Penn School,Network 7,48,24,2609579,1684048,191,8817.0
26381,Oliver S Westcott School,Network 11,46,29,2324568,1628104,367,4436.25
22801,John W Cook School,Network 11,44,25,2769092,1997274,274,7289.29
24361,John L Marsh School,Network 13,74,38,4667383,2868357,544,5272.7
49041,Consuella B. York Alt HS,,55,46,4878983,4205897,0,0.0
22551,Andrew Carnegie School,Network 9,53,31,3379945,2329868,364,6400.71
22771,Edward Coles Model For Exl Sch,Network 12,42,29,2732994,2124103,257,8264.98
46201,John F Kennedy High School,Network 16,156,109,10334511,8448757,1595,5297.03
22471,Jonathan Burr School,Network 6,44,31,2625733,2014295,461,4369.41
24851,Louis Pasteur School,Network 8,63,38,4186306,3181760,577,5514.34
29081,Franklin Fine Arts Center,Network 4,39,23,2525672,1726029,338,5106.63
25451,John Spry Community School,Network 16,61,42,3412626,2601667,295,8819.21
25521,Harriet Beecher Stowe School,Network 5,74,47,3938014,2855385,574,4974.5
29171,Andrew Jackson Language Acad,Network 6,56,24,2956814,1328446,456,2913.28
22211,Jacob Beidler School,Network 5,49,29,2503981,1751880,229,7650.15
22791,Christopher Columbus School,ISP,28,18,1656946,1243519,253,4915.1
25541,William K Sullivan Specialty School,Network 12,59,34,3690541,2522326,403,6258.87
23311,Joseph E Gary School,Network 7,114,69,5578723,4295861,700,6136.94
25591,Douglas Taylor School,Network 13,48,30,3064787,2439479,311,7844.01
26291,Adam Clayton Powell Jr Padaeia,Network 12,55,33,3459600,2489716,530,4697.61
26451,Brighton Park School,Network 8,46,30,2574575,1793811,285,6294.11
46331,George Washington High School,Network 17,139,86,7967987,5566332,1517,3669.24
23831,Oliver Wendell Holmes School,Network 8,27,16,1586711,1109923,143,7761.69
23371,William C Goudy School,Network 2,67,45,4429064,3447213,497,6936.03
29301,Ole A Thorp Scholastic Academy,ISP,75,36,4958456,2659678,830,3204.44
29021,Burnside Scholastic Academy,Network 12,52,21,3339706,1698198,274,6197.81
23711,Helen M Hefferan School,Network 5,43,21,2551946,1369316,205,6679.58
22601,Rachel Carson School,ISP,108,66,4801348,3299645,715,4614.87
22101,Avalon Park School,Network 12,32,18,1757834,1109992,196,5663.22
29281,Mark Skinner School,Network 6,98,58,5331168,3604859,1143,3153.84
24451,Francis M Mckay School,Network 10,85,50,5369494,3911937,595,6574.68
29271,Harriet E Sayre Language Acad,Network 3,41,29,2542295,1957691,380,5151.82
25401,Washington D Smyser School,Network 1,78,54,5157755,4081399,744,5485.81
31141,Pilsen Community Academy,Network 7,47,29,2125183,1544233,215,7182.48
47081,Frederick W Von Steuben Metropolitan Science Center,Network 14,145,98,9610934,7284751,1703,4277.58
25831,John Whistler School,Network 13,37,21,2110573,1422359,229,6211.17
24191,Abraham Lincoln School,Network 4,69,49,4351405,3237560,840,3854.3
24871,Ferdinand W Peck School,ISP,108,58,5358532,3671780,731,5022.95
24801,Luke O'Toole School,Network 11,37,22,2386586,1722399,287,6001.4
24971,John T Pirie Fine Arts & Acad,Network 12,32,21,1849356,1364937,197,6928.6
24171,Arthur A Libby School,Network 8,45,23,2555576,1658831,269,6166.65
22571,Charles Carroll School,Network 10,52,33,3044139,2180003,397,5491.22
24381,Roswell B Mason Elementary School,Network 7,41,21,2340460,1631521,215,7588.48
25361,James Shields Elementary School,Network 8,83,51,5091394,3858432,428,9015.03
25791,Daniel Webster School,Network 5,37,19,2071529,1319959,196,6734.47
25411,John M Smyth School,Network 6,60,33,3455415,2311776,327,7069.64
24071,John H Kinzie School,ISP,74,41,4671611,3002056,628,4780.33
24931,Irma C Ruiz School,Network 7,71,48,4734885,3753293,424,8852.13
30031,Walter S Christopher School,Network 8,95,36,5158616,2871678,303,9477.5
23871,Thomas Hoyne School,Network 12,28,17,1649606,1220806,219,5574.47
24301,James Madison School,Network 12,25,15,1677383,1217763,200,6088.81
22811,Jordan Community School,Network 2,57,36,3035974,2253377,470,4794.41
24691,Alfred Nobel School,ISP,79,49,4085310,2777494,551,5040.79
23291,Frederick Funston School,Network 4,53,30,2589187,1702368,424,4015.02
49081,Jacqueline B Vaughn Occ HS,Network 14,76,29,3949214,2100121,224,9375.56
23251,Joseph Kellman Corporate Community School,Network 5,36,23,2166688,1587884,183,8676.94
25781,Thomas J Waters School,Network 2,46,37,3159076,2671025,682,3916.45
22271,Daniel Boone School,Network 2,83,54,5078898,3968462,722,5496.46
51021,Harlan Community Academy HS,Network 17,54,28,3022241,1903650,205,9286.12
29401,Walt Disney Magnet School,Network 2,127,68,7270906,4187577,1447,2893.99
23101,Edward (Duke) K Ellington Scho,Network 3,65,39,3984811,3112142,482,6456.7
29361,Ted Lenart Regional Gifted Cen,Network 11,25,16,1603250,1120671,301,3723.16
22421,Augustus H Burley Elementary School,Network 4,48,32,3110906,2341018,501,4672.69
22991,Jms R Doolittle Jr In/Up Cy Et,Network 9,32,18,1765290,1164489,243,4792.14
23301,John W Garvy School,Network 1,64,47,4213628,3482193,706,4932.27
31201,Parkside Community Academy School,Network 12,32,16,1617709,923596,242,3816.5
25861,John Greenleaf Whittier School,Network 7,30,20,1952696,1428524,228,6265.47
22741,Grover Cleveland School,Network 1,64,42,3938923,3036674,489,6209.97
24951,Marcus Moziah Garvey School,Network 13,27,16,1388832,898516,243,3697.59
26841,North River School,Network 1,42,28,2222070,1517625,302,5025.28
53021,Dunbar Vocational Career Acad,Network 17,60,34,4120764,2844048,366,7770.62
41091,Logandale Middle School,Network 4,71,44,4452640,3340346,437,7643.81
22861,Manuel Perez Jr Elementary School,Network 7,35,23,2199241,1627387,293,5554.21
22281,Scott Joplin School,Network 11,43,30,2680109,2049914,263,7794.36
25681,Alessandro Volta School,Network 1,78,53,4884351,3899679,722,5401.17
22021,Jane Addams School,Network 13,63,43,4215092,3373826,516,6538.41
22731,Henry Clay School,Network 13,60,42,3716714,2922071,559,5227.32
23261,Foster Park School,Network 11,46,25,2226946,1471733,337,4367.16
31221,Charles Sumner Mth/Sci Com Acd,Network 5,34,18,2048161,1341111,183,7328.45
29191,Inter-American Magnet,Network 4,61,42,3523020,2578498,626,4119.04
24331,Horace Mann School,Network 12,42,23,2384524,1404437,245,5732.39
24101,Rodolfo Lozano Bil & Intrnl Ct,Network 6,40,20,1844946,1180370,260,4539.87
53051,Ellen H Richards Career Acad,Network 16,36,20,1964171,1206929,336,3592.04
25841,Eli Whitney School,Network 7,92,58,5535864,4200159,564,7447.1
25561,Elizabeth H Sutherland School,Network 10,50,26,3112926,1865716,629,2966.16
67021,Peace and Educ Coalition,,36,21,2234507,1443185,0,0.0
25181,Martha M Ruggles School,Network 12,39,24,2194161,1597577,266,6005.94
31111,John Hay Community Academy School,Network 3,38,21,2414269,1599106,213,7507.55
24571,Donald L Morrill Mth/Sci Spc S,Network 10,66,43,4105613,3126642,524,5966.86
25091,William Claude Reavis School,Network 9,34,21,1809557,1316006,284,4633.84
23481,John C Haines School,Network 6,55,37,3675590,2916524,458,6367.94
25671,Lavizzo Elementray,Network 13,37,19,2080046,1338842,344,3891.97
29121,Frank W Gunsaulus Schol Acad,Network 8,73,49,3953193,2838528,664,4274.88
24421,George B McClellan Elementary School,Network 6,50,25,2681584,1669646,285,5858.42
29241,William Bishop Owen Schol Acad,Network 10,30,12,1901640,900360,284,3170.29
46391,George Henry Corliss High School,Network 17,51,26,3206538,1934806,390,4961.07
22261,James G Blaine School,Network 4,79,53,4987652,3950162,628,6290.07
25331,Arnold Mireles Academy,Network 12,51,33,3047066,2437058,485,5024.87
22491,Milton Brunson Specialty Elementary School,Network 3,52,32,3188880,2315282,427,5422.19
29371,Albert R Sabin Magnet School,Network 6,55,37,3313313,2599762,357,7282.26
46191,Kelvyn Park High School,Network 14,56,32,3174032,2052445,531,3865.23
30081,Frederick Stock School,,51,27,2657716,1599044,0,0.0
25441,Herbert Spencer Math & Science Academy,Network 3,66,36,3747808,2695234,388,6946.47
23431,Nathanael Greene School,Network 8,47,30,3034114,2304571,319,7224.36
22031,Louis J Agassiz School,Network 4,59,34,3481530,2195971,339,6477.8
23951,Edward Jenner Acad Of The Arts,,29,18,1900358,1367077,0,0.0
22701,Salmon P Chase School,Network 4,67,40,3689184,2637324,426,6190.9
29151,Maria Saucedo Scholastic Acad,Network 7,100,53,5938047,3661390,908,4032.37
25871,A N Pritzker School,Network 6,63,46,3834793,2944908,681,4324.37
23961,Joseph Jungman School,ISP,50,28,2440077,1565107,295,5305.46
49031,Southside Occupational Academy,,99,35,4735719,2244662,0,0.0
25941,Carrie Jacobs Bond School,Network 11,43,21,2451505,1612423,248,6501.72
31101,Ninos Heroes Academic Center,Network 12,43,23,2071087,1261242,273,4619.94
49101,Ray Graham Training Center,,51,19,2862214,1540178,0,0.0
26421,Mary E Mcdowell School,ISP,22,10,1140578,622023,88,7068.44
22511,Caldwell Acad Of Math Sci/Tech,ISP,30,19,1498243,1078242,200,5391.2
20071,Columbia Explorers Academy,ISP,100,63,5170338,3822316,645,5926.12
26621,Charles H Wacker School,ISP,35,18,1752152,1035634,213,4862.11
25761,Joseph Warren Elementary School,Network 12,25,16,1374914,961149,251,3829.26
46041,William J Bogan Comp Tech HS,Network 16,93,46,5564419,3023343,632,4783.76
29341,Jensen Scholastic Academy School,Network 5,44,26,2666504,1842250,218,8450.68
23671,Phoebe Apperson Hearst School,Network 10,57,25,2972335,1666980,271,6151.24
25621,George W Tilton School,Network 5,36,19,2250579,1395573,216,6461.0
25881,Wildwood IB World Magnet,Network 1,47,32,2740473,2178947,526,4142.47
23011,John B Drake School,Network 9,41,23,2554237,1787088,283,6314.82
22901,Charles Gates Dawes School,Network 10,88,60,5895345,4748084,888,5346.99
22481,John C Burroughs School,Network 8,45,27,2773606,2027112,288,7038.56
23071,Edgebrook School,Network 1,43,28,2498405,1991694,526,3786.48
31121,Thomas A Hendricks Community Academy,Network 9,46,23,2208602,1424159,184,7739.99
23391,Alexander Graham School,Network 6,45,28,2678084,1911895,361,5296.15
22461,Castellanos School,,55,37,3045004,2310042,0,0.0
24881,Washington Irving School,Network 6,48,28,2908220,2003336,307,6525.55
26731,Barbara Vick Early Childhood & Family Center,,49,25,2819524,1897642,0,0.0
