Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
2411,Network 1,,10,0,1008187,0,0,0.0
2421,Network 2,,11,0,1084593,0,0,0.0
2431,Network 3,,11,0,1124712,0,0,0.0
2441,Network 4,,10,0,784911,0,0,0.0
2451,Network 5,,11,0,937600,0,0,0.0
2461,Network 6,,10,0,797287,0,0,0.0
2471,Network 7,,11,0,1000965,0,0,0.0
2481,Network 8,,10,0,962142,0,0,0.0
2491,Network 9,,11,0,985051,0,0,0.0
2501,Network 10,,11,0,1080240,0,0,0.0
2511,Network 11,,11,0,1153934,0,0,0.0
2521,Network 12,,10,0,905534,0,0,0.0
2531,Network 13,,10,0,1055988,0,0,0.0
5261,Department of JROTC,,14,0,867788,0,0,0.0
5281,Office of Education Options,,38,11,2250412,695714,0,0.0
10110,Board of Trustees,,8,0,676072,0,0,0.0
10210,Law Office,,72,0,5457389,0,0,0.0
10320,Inspector General,,17,0,955078,0,0,0.0
10410,Chief Executive Officer,,1,0,250000,0,0,0.0
10415,Chief Operating Officer,,2,0,332000,0,0,0.0
10430,Department of Audit Services,,7,0,570792,0,0,0.0
10450,Intergovernmental Relations,,17,0,1069149,0,0,0.0
10510,Communications Office,,17,0,1128608,0,0,0.0
10610,School Safety and Security Office,,46,0,2762585,0,0,0.0
10615,Safety and Security - City Wide,,157,0,5045480,0,0,0.0
10710,Chief of Staff,,16,0,1248085,0,0,0.0
10810,Teaching and Learning Office,,12,0,991456,0,0,0.0
10825,Professional Learning Office,,18,0,1265296,0,0,0.0
10845,"Magnet, Gifted and IB Programs",,7,0,649501,0,0,0.0
10850,Counseling and Postsecondary Advising,,15,1,1152706,90678,0,0.0
10855,Counseling and Postsecondary Advising - City Wide,,19,0,898104,0,0,0.0
10870,College and Career Success Office,,4,0,335000,0,0,0.0
10890,Arts,,8,0,555459,0,0,0.0
10895,Social and Emotional Learning,,18,0,1289031,0,0,0.0
10898,Social and Emotional Learning - City Wide,,4,1,239397,90597,0,0.0
10910,LSC Relations,,19,0,1282546,0,0,0.0
11010,Talent Office,,126,0,8041196,0,0,0.0
11060,Teachers Academy for Mathematics and Science (TAMS) Training - City Wide,,1,0,42994,0,0,0.0
11070,Talent Office - City Wide,,80,1,5668519,100800,0,0.0
11110,Network Support,,11,0,756376,0,0,0.0
11116,AUSL Program Support,,5,0,288957,0,0,0.0
11210,Assessment,,8,0,589275,0,0,0.0
11360,Early Childhood Development,,15,0,1108263,0,0,0.0
11375,Academic Learning and Support,,12,0,819719,0,0,0.0
11385,Early Childhood Development - City Wide,,106,0,5440100,0,0,0.0
11510,Language and Cultural Education,,10,0,819441,0,0,0.0
11540,Language & Cultural Education - City Wide,,22,1,1330929,0,0,0.0
11550,Core Supports,,3,0,344220,0,0,0.0
11551,Instructional Supports,,5,0,472766,0,0,0.0
11610,Diverse Learner Supports & Services,,74,0,4923740,0,0,0.0
11670,Diverse Learner Supports & Services - Instructional Supports - City Wide,,216,16,14036206,1287737,0,0.0
11675,Diverse Learner Supports & Services - Related Services Supports - City Wide,,1411,0,95509185,0,0,0.0
11860,Facility Operations & Maintenance,,21,0,2003996,0,0,0.0
11870,Student Transportation,,41,0,2351893,0,0,0.0
11880,Facility Opers & Maint - City Wide,,641,0,48229180,0,0,0.0
11890,CPS Warehouse - City Wide,,34,0,2027612,0,0,0.0
11910,Real Estate,,3,0,161800,0,0,0.0
11940,School Transportation - City Wide,,800,0,11011572,0,0,0.0
12010,Nutrition Support Services,,11,0,585753,0,0,0.0
12050,Nutrition Support Services - City Wide,,252,0,5056360,0,0,0.0
12150,Capital/Operations - City Wide,,9,0,327500,0,0,0.0
12210,Procurement and Contracts Office,,24,0,1494306,0,0,0.0
12280,Business Diversity,,4,0,317397,0,0,0.0
12310,Chief Financial Officer,,2,0,236650,0,0,0.0
12410,Corporate Accounting,,33,0,2007152,0,0,0.0
12420,Children and Family Benefits Unit,,17,0,518570,0,0,0.0
12430,Accounts Payable,,13,0,658021,0,0,0.0
12440,Treasury,,7,0,610084,0,0,0.0
12450,Payroll Services,,32,0,1930537,0,0,0.0
12460,Risk Management,,5,0,153619,0,0,0.0
12510,Information & Technology Services,,175,0,12266769,0,0,0.0
12610,Budget & Management Office,,29,0,1812734,0,0,0.0
12620,Grant Funded Programs Office,,22,0,1489260,0,0,0.0
12670,Education General - City Wide,,141,124,6543051,5575299,0,0.0
13610,Innovation and Incubation,,34,0,2329219,0,0,0.0
13615,New School Development - City Wide,,91,89,5876680,5601960,0,0.0
13700,Literacy,,20,0,1408491,0,0,0.0
13710,Mathematics & Science,,12,0,950164,0,0,0.0
13722,Multiple Pathways - City Wide,,35,3,1938049,119276,0,0.0
13725,Early College and Career,,33,0,2564170,0,0,0.0
13737,Sports Administration and Facilities Management - City Wide,,9,0,793623,0,0,0.0
13740,Office of Strategic School Support Services,,4,0,287890,0,0,0.0
13745,Office of Strategic School Support Services - City Wide,,23,0,1713117,0,0,0.0
14010,Chief Administrative Officer,,3,0,345000,0,0,0.0
14040,External Affairs and Partnerships,,5,0,282411,0,0,0.0
14050,Office of Student Health & Wellness,,69,0,3786198,0,0,0.0
14060,Family & Community Engagement Office,,38,0,2765787,0,0,0.0
15010,School Support Center,,38,0,2536377,0,0,0.0
15500,Strategy Management Office,,9,0,685331,0,0,0.0
16050,Accountability,,30,0,2459076,0,0,0.0
20071,Columbia Explorers Academy,ISP,96,54,4764292,3584514,645,5557.36
22021,Jane Addams School,Network 13,68,45,4685668,3749927,516,7267.36
22031,Louis J Agassiz School,Network 4,63,32,3680269,2255661,339,6653.86
22041,Louisa May Alcott School,Network 4,88,55,5099561,3832064,548,6992.83
22061,Philip D Armour School,ISP,44,22,2337801,1541858,241,6397.73
22062,St George Br - Armour,,1,0,33826,0,0,0.0
22071,New Field School,Network 2,65,41,3949272,3019677,479,6304.17
22081,George Armstrong Elementary School,ISP,132,91,8144571,6507573,1261,5160.67
22091,Audubon Elementary School,Network 4,51,33,3132190,2434326,489,4978.15
22101,Avalon Park School,Network 12,37,19,1867679,1111701,196,5671.94
22131,Alice L Barnard Computer Math & Science Center,Network 10,36,17,2321566,1367953,226,6052.89
22141,John Barry Elementary School,Network 4,75,50,4593907,3664143,449,8160.72
22151,Clara W Barton School,Network 11,61,37,2790465,2028891,403,5034.47
22161,Perkins Bass School,Network 11,55,33,3115903,2385766,293,8142.56
22171,Newton Bateman Elementary School,Network 1,85,58,4681038,3720962,873,4262.29
22181,Lillian R Nicholson Specialty School For Science & Mathem,Network 11,65,40,3910117,2902336,439,6611.24
22191,George Rogers Clark Elementary School,ISP,38,19,1901416,1308171,136,9618.93
22201,Jean Baptiste Beaubien School,Network 1,88,54,5422401,3731118,985,3787.94
22211,Jacob Beidler School,Network 5,53,31,2913816,2023321,229,8835.47
22221,Hiram H Belding School,,57,38,3532773,2735753,0,0.0
22231,Alexander Graham Bell School,Network 4,92,56,5839591,4201925,888,4731.96
22241,Frank I Bennett School,Network 13,40,24,2422761,1729953,289,5986.01
22242,John G Shedd Branch - Bennett,,1,0,61038,0,0,0.0
22251,South Shore Fine Arts Academy,Network 12,65,34,2930955,1765199,211,8365.88
22261,James G Blaine School,Network 4,75,47,4188969,3343594,628,5324.21
22271,Daniel Boone School,Network 2,77,50,5007840,3991946,722,5528.98
22281,Scott Joplin School,Network 11,46,29,2737688,1994612,263,7584.07
22291,Myra Bradwell School of Excellence,Network 12,83,48,3464607,2386446,477,5003.1
22301,Alex Haley School,Network 13,65,39,3898311,3031924,424,7150.79
22311,Brentano Math & Science Academy,Network 4,43,27,2417536,1778884,785,2266.09
22321,Norman Bridge School,Network 1,84,58,5236850,4106271,1072,3830.47
22331,Orville T Bright Elementary School,Network 13,45,24,2266640,1504655,189,7961.12
22332,Bright Br - Bright,,1,0,19615,0,0,0.0
22341,Federico Garcia Lorca Elementary School,Network 4,78,53,4267475,3335400,618,5397.04
22351,William H Brown Elementary School,Network 6,41,19,1836663,1136156,233,4876.23
22361,Charles S Brownell School,Network 12,31,16,1776010,1161819,141,8239.85
22371,Bouchet Academy,Network 12,68,38,4004475,2704669,612,4419.4
22381,West Ridge Elementary School,ISP,69,46,3942217,3072316,596,5154.93
22391,Lyman A Budlong School,ISP,75,46,4568845,3414113,748,4564.31
22401,Luther Burbank School,Network 3,90,50,5503010,4138767,682,6068.54
22411,Edmund Burke Elementary School,Network 9,44,21,2340307,1267757,294,4312.09
22421,Augustus H Burley Elementary School,Network 4,48,34,2986262,2404332,501,4799.09
22431,Burnham/Anthony Inclusive Academy,Network 13,67,38,3490477,2306641,370,6234.15
22441,Irene C. Hernandez Middle School for the Advancement of the Sciences,ISP,85,57,4713380,3527130,712,4953.85
22451,Hughes/Davis,Network 13,67,44,4079406,3223407,434,7427.22
22461,Castellanos,,53,33,2949592,2180589,0,0.0
22471,Jonathan Burr Elementary School,Network 6,37,23,2073728,1438799,461,3121.04
22481,John C Burroughs School,Network 8,47,28,2875024,2081366,288,7226.96
22491,Milton Brunson Specialty Elementary School,Network 3,60,38,3596576,2634219,427,6169.11
22501,Michael M Byrne School,Network 10,56,38,3564452,2774558,551,5035.53
22511,Caldwell Academy Of Mathematics Science & Technology,ISP,34,21,1724066,1195503,200,5977.51
22521,Little Village Academy,ISP,79,54,4626416,3722414,547,6805.09
22531,Daniel R Cameron Elementary School,Network 5,80,48,4675185,3480218,640,5437.87
22541,Arthur E Canty,Network 1,68,52,4352453,3721288,790,4710.47
22551,Andrew Carnegie School,Network 9,55,34,2937188,2136047,364,5868.25
22571,Charles Carroll School,Network 10,54,34,3472273,2557469,397,6442.0
22572,Julius Rosenwald Br - Carroll,,2,0,94864,0,0,0.0
22573,Carroll-Rosenwald Annex,,11,1,326800,0,0,0.0
22581,Dr Jorge Prieto Math and Science Academy,Network 3,90,67,5338640,4430685,693,6393.47
22591,Skinner North,Network 4,34,19,1682960,1146179,513,2234.27
22601,Rachel Carson Elementary School,ISP,106,66,5162324,3832902,715,5360.67
22611,William W Carter School,Network 9,42,26,1855786,1206153,245,4923.13
22621,George Washington Carver Elementary,Network 13,44,28,2713679,2030366,440,4614.46
22622,Phyllis Wheatley Child Parent Center,,13,5,539604,264396,0,0.0
22641,Ira F Aldridge Elementary School,Network 13,27,16,1074534,585726,203,2885.34
22651,George F Cassell School,ISP,49,27,3161243,2169622,338,6418.99
22661,Horace Greeley School,Network 4,73,51,4636367,3694917,327,11299.42
22671,Thomas Chalmers Specialty School,Network 5,45,25,1775743,1146680,187,6131.97
22681,Eliza Chappell Elementary School,Network 2,67,39,3639053,2558940,586,4366.8
22691,Marvin Camras Elementary School,ISP,85,56,4958556,3845385,692,5556.98
22701,Salmon P Chase School,Network 4,49,30,2969596,2135875,426,5013.78
22702,Salmon P Chase Annex,,7,0,113729,0,0,0.0
22711,STEM Magnet Academy,ISP,41,27,1947680,1517942,406,3738.77
22721,Frederic Chopin School,Network 5,70,44,3835160,2879884,309,9320.05
22731,Henry Clay Elementary School,Network 13,58,39,3762458,2964356,559,5302.96
22741,Grover Cleveland School,Network 1,75,47,3968827,3062134,489,6262.01
22751,Dewitt Clinton School,ISP,88,65,5326775,4435820,1029,4310.77
22761,Henry R Clissold School,Network 10,62,27,3633267,1975634,446,4429.7
22771,Edward Coles Model For Excellence School,Network 12,53,32,3020490,2215272,257,8619.76
22791,Christopher Columbus School,ISP,28,20,1940522,1505145,253,5949.22
22801,John W Cook Elementary School,Network 11,50,28,2994626,2045521,274,7465.4
22811,Jordan Community School,Network 2,61,42,3447822,2823388,470,6007.19
22821,John C Coonley School,Network 2,74,50,4208474,3291084,730,4508.36
22831,Peter Cooper Dual Language Academy,Network 7,73,47,4187245,3217438,420,7660.55
22841,Anna R. Langford Community Academy,Network 11,41,28,2448240,1815855,158,11492.74
22851,Daniel J Corkery School,Network 7,60,41,3578940,2828802,430,6578.65
22861,Manuel Perez Jr Elementary School,Network 7,43,29,2691991,2164419,293,7387.13
22871,Everett Mckinley Dirksen School,Network 1,69,49,4336733,3736258,1244,3003.4
22881,Charles R Darwin School,Network 4,58,37,3403171,2599150,501,5187.93
22891,Nathan S Davis School & Annex,Network 8,87,50,4809365,3671104,524,7005.93
22901,Charles Gates Dawes School,Network 10,92,63,6253447,5055169,888,5692.78
22921,Mariano Azuela Elementary School,Network 10,75,53,4347085,3530532,662,5333.1
22931,Charles S Deneen School,Network 12,68,35,2995200,1795467,413,4347.39
22941,William E Dever School,Network 1,67,51,3850881,3232160,705,4584.63
22951,Dewey Academy Of Multicultural Studies,Network 8,39,20,1830205,1104959,247,4473.55
22952,Dewey Child-Parent-Center Br - Dewey,,11,3,477121,188104,0,0.0
22971,Arthur Dixon School,Network 12,52,30,3469273,2421442,390,6208.84
22981,Dodge Renaissance Academy,,28,16,1165247,868811,0,0.0
22991,James R Doolittle Jr Intermediate & Upper Cycle East,Network 9,38,18,1969807,1248806,243,5139.11
22992,James R Doolittle Jr East Early Childhood Center,,3,1,122208,65486,0,0.0
23001,John C Dore School,Network 10,58,38,3668962,2861345,711,4024.42
23011,John B Drake School,Network 9,64,35,3287475,2458601,283,8687.65
23021,Thomas Drummond Elementary School,Network 6,45,25,2294760,1690349,324,5217.12
23031,Charles W Earle School,Network 11,57,35,3137940,2568048,272,9441.37
23041,John F Eberhart School,Network 10,135,90,8195691,6470804,949,6818.59
23051,Christian Ebinger,Network 1,56,40,3585411,2940526,694,4237.06
23061,George W Curtis Elementary School,Network 13,71,37,3264627,2265364,331,6844.02
23071,Edgebrook School,Network 1,40,26,2513044,1887206,526,3587.85
23081,Richard Edwards School,Network 8,143,86,8923050,6631652,1124,5900.06
23101,Edward (Duke) K Ellington School,Network 3,84,52,4442413,3350229,482,6950.73
23131,Esmond School,Network 10,43,24,2512088,1585453,235,6746.61
23141,Edward Everett Elementary School,ISP,38,22,2029994,1436353,84,17099.45
23151,Laughlin Falconer School,Network 3,111,76,7018661,5681585,821,6920.37
23161,James B Farnsworth School,Network 1,71,40,4385446,3178405,479,6635.52
23201,Fernwood School,Network 13,31,20,1703520,1211234,243,4984.5
23211,Eugene Field School,Network 2,39,29,2253179,1773512,128,13855.56
23221,John Fiske School,Network 9,58,36,3260334,2328604,361,6450.44
23231,Telpochcalli,Network 7,46,27,2765736,2068930,211,9805.35
23241,Fort Dearborn Elementary School,Network 11,43,24,2448192,1913483,323,5924.1
23251,Joseph Kellman Corporate Community School,Network 5,50,34,3278094,2526828,183,13807.81
23261,Foster Park School,Network 11,57,27,2985678,1960081,337,5816.27
23271,Melville W Fuller,Network 9,36,20,1623304,958059,274,3496.55
23281,Robert Fulton School,Network 8,57,34,3050931,2119057,331,6401.98
23291,Frederick Funston School,Network 4,57,41,3302802,2603690,424,6140.77
23301,John W Garvy School,Network 1,63,47,4133184,3378659,706,4785.65
23311,Joseph E Gary School,Network 7,112,71,5633015,4338562,700,6197.93
23321,Frank L Gillespie School,Network 12,59,37,3353316,2553831,310,8238.19
23341,J W Von Goethe School,Network 4,75,48,4385385,3342952,710,4708.35
23351,Jesse Owens Elementary Community Academy,Network 13,60,35,3521803,2557795,323,7918.87
23361,Virgil Grissom School,Network 13,34,22,2184492,1621076,266,6094.28
23371,William C Goudy School,Network 2,86,51,4795472,3633254,497,7310.41
23391,Alexander Graham School,Network 6,48,28,2859024,2101477,361,5821.27
23401,William P Gray School,Network 1,106,71,6704250,5328356,970,5493.11
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,65,40,4066379,3104532,386,8042.88
23421,Ariel Community Academy,Network 9,54,37,3099636,2452228,315,7784.83
23431,Nathanael Greene School,Network 8,65,42,3868620,2962684,319,9287.42
23441,John Gregory School,Network 5,49,31,2704957,1941617,237,8192.49
23451,Walter Q Gresham School,Network 11,35,19,1683619,1353729,292,4636.05
23461,Robert L Grimes School,Network 10,51,32,2913421,2131080,357,5969.39
23462,Alexander Fleming Br - Grimes,,3,1,94204,55174,0,0.0
23481,John C Haines School,Network 6,62,42,3706561,2948451,458,6437.61
23491,Nathan Hale School,Network 10,75,51,4939622,4015420,756,5311.44
23501,Alexander Hamilton School,Network 4,43,25,2285386,1542321,502,3072.36
23511,John H Hamline Elementary School,Network 8,69,41,3797820,2687336,522,5148.17
23531,Charles G Hammond School,Network 7,61,39,3178038,2344261,236,9933.36
23541,William F Finkl,Network 7,61,36,3164893,2273428,211,10774.54
23551,Sharon Christa Mcauliffe Elementary School,Network 4,64,41,3482564,2603829,496,5249.63
23561,Bret Harte Elementary School,Network 9,35,21,2222469,1531842,314,4878.46
23581,John Harvard Elementary School of Excellence,Network 11,51,29,2637511,1892882,359,5272.66
23591,Helge A Haugan,ISP,106,71,6573916,5219730,1030,5067.67
23611,Emiliano Zapata Academy,Network 7,85,57,5187510,4121706,436,9453.43
23612,Good Sheppard Branch of Zapata School,,1,0,11580,0,0,0.0
23621,Stephen K Hayt School,Network 2,82,56,5274590,4135983,789,5242.09
23631,Woodlawn Community,Network 9,23,13,1459583,996255,150,6641.7
23641,Wendell Smith,Network 13,42,23,1742085,1049381,327,3209.1
23651,Robert Healy School,Network 6,118,78,7324645,5766002,1177,4898.9
23652,Healy Annex,,1,0,0,0,0,0.0
23671,Phoebe Apperson Hearst School,Network 10,50,23,2238724,1073280,271,3960.44
23681,James Hedges School Main,Network 8,87,52,4549299,3310867,468,7074.44
23711,Helen M Hefferan School,Network 5,42,26,2524323,1765632,205,8612.88
23721,Charles R Henderson School,Network 8,39,24,2147043,1474443,225,6553.09
23731,Patrick Henry School,Network 1,59,40,3121603,2362874,407,5805.59
23751,South Loop School,ISP,70,46,3909376,2731489,797,3427.22
23752,South Loop Br - South Loop,,2,0,55053,0,0,0.0
23771,Theodore Herzl School,Network 7,66,30,2357725,1191684,402,2964.38
23772,Herzl Child-Parent-Center Br - Herzl,,14,5,562029,305958,0,0.0
23791,Agustin Lara Academy,ISP,49,30,2639550,1880210,298,6309.41
23801,William G Hibbard School,Network 1,102,68,6298921,4966232,840,5912.21
23811,Rufus M Hitch School,Network 1,54,37,3153794,2512057,490,5126.64
23821,Charles N Holden School,ISP,59,34,3068879,2037934,395,5159.34
23831,Oliver Wendell Holmes School,Network 8,29,16,1770570,1150103,143,8042.66
23851,Julia Ward Howe School,Network 3,65,38,3237885,2265791,342,6625.16
23871,Thomas Hoyne School,Network 12,32,21,2063235,1511906,219,6903.68
23881,Paul Cuffe Elementary School,Network 11,39,25,2541836,1889877,216,8749.43
23891,Countee Cullen School,Network 13,30,17,1626453,1083907,156,6948.14
23901,Charles Evans Hughes School,Network 7,32,20,1627629,1063577,173,6147.82
23911,Edward N Hurley School,Network 10,74,49,4502943,3562920,732,4867.37
23921,Friedrich L Jahn School,Network 4,57,33,2905101,2154607,330,6529.12
23931,Minnie Mars Jamieson School,Network 2,72,51,4757360,3875748,788,4918.49
23951,Edward Jenner Academy Of The Arts,,31,18,2092111,1446465,0,0.0
23961,Joseph Jungman School,ISP,37,22,2006938,1547004,295,5244.07
23971,Kate S Kellogg School,Network 10,37,16,2241633,1293506,298,4340.62
23981,Canter Middle School,,17,8,793590,519330,0,0.0
23991,Joshua D Kershaw Elementary School,Network 11,35,21,2141471,1449848,204,7107.12
24011,Pablo Casals,Network 5,50,31,2242018,1456705,301,4839.6
24021,Joyce Kilmer School,Network 2,77,50,4727327,3586713,784,4574.86
24051,Lazaro Cardenas School,ISP,60,41,3955900,3086371,725,4257.07
24052,Cardenas Branch,,3,0,29594,0,0,0.0
24071,John H Kinzie Elementary School,ISP,82,47,4894377,3546522,628,5647.34
24081,Rudyard Kipling School,ISP,43,27,2479714,1746178,216,8084.16
24101,Rodolfo Lozano Bilingual & International Center,Network 6,45,22,2255161,1319287,260,5074.19
24102,Rodolfo Lozano Annex,,3,0,22298,0,0,0.0
