Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
2641,Network 14,,3,0,303000,0,0,0.0
63161,Little Black Pearl,,1,0,21432,0,0,0.0
2651,Network 15,,3,0,334175,0,0,0.0
2661,Network 16,,3,0,303000,0,0,0.0
10465,Chief Equity Office,,5,0,506275,0,0,0.0
66171,Young Women Lead Charter Schoo,,2,0,0,0,0,0.0
13740,Title I Schl Improvement Pgms,,2,0,0,0,0,0.0
66614,YCCS-Community Youth Dev Inst,,1,0,0,0,0,0.0
12470,City Wide Pension & Liab Ins,,6,0,0,0,0,0.0
12120,Office of Portfolio Management,,2,0,0,0,0,0.0
