Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
24311,George Manierre School,Network 4,47,25,3262594,2175202,267,8146.85
29291,Stone Scholastic Academy,Network 2,60,30,4333906,2365570,554,4269.98
26771,Belmont-Cragin Elem,Network 3,72,45,4639068,3266272,524,6233.38
26191,Arthur R Ashe Jr School,Network 12,44,24,3063080,2038028,346,5890.27
41121,Northwest Middle School,Network 3,66,36,3750431,2683576,537,4997.34
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,68,29,4385422,2618668,386,6784.11
51021,Harlan Community Academy HS,Network 17,52,24,3324593,2023947,205,9872.92
30101,Ruben Salazar Bilingual Education Center School,ISP,40,24,2928540,2066641,355,5821.52
29251,John J Pershing East Mag Sch,Network 9,56,38,4001899,3094424,409,7565.81
22721,Frederic Chopin School,Network 5,62,31,3942246,2520346,309,8156.46
23921,Friedrich L Jahn School,Network 4,53,30,3598983,2369482,330,7180.22
24981,Ambrose Plamondon School,ISP,27,18,1674110,1191755,93,12814.59
29051,Leif Ericson Scholastic Academ,Network 5,53,28,3526918,2487437,301,8263.91
23011,John B Drake School,Network 9,45,22,2821003,1936185,283,6841.65
23501,Alexander Hamilton School,Network 4,53,34,3671848,2779854,502,5537.55
22191,George Rogers Clark School,ISP,32,20,1734929,1252431,136,9209.07
23721,Charles R Henderson School,Network 8,31,21,2136750,1508966,225,6706.51
26701,Fairfield Academy,Network 10,57,31,3453927,2080893,470,4427.42
24791,James Otis School,Network 6,68,34,4124051,2596030,348,7459.85
23551,Sharon Christa Mcauliffe Schoo,Network 4,69,46,4775592,3700451,496,7460.57
24511,Ellen Mitchell School,ISP,47,29,2911995,2127995,445,4782.03
31151,Charles Kozminski Com Acad,Network 9,36,19,2273234,1444493,238,6069.33
25121,Paul Revere Accelerated School,Network 12,28,15,1624287,1079264,199,5423.45
29031,Stephen Decatur Classical Scho,Network 2,34,18,2345979,1488413,337,4416.65
31141,Pilsen Community Academy,Network 7,48,26,2854739,1857563,215,8639.81
22221,Hiram Belding Elem,,60,41,4187772,3185254,0,0.0
24051,Lazaro Cardenas School,ISP,109,66,7364917,5352954,725,7383.39
30071,Blair Early Childhood Center,,71,26,4556212,2283433,0,0.0
23731,Patrick Henry School,Network 1,61,38,4478429,3237579,407,7954.76
26441,Amelia Earhart Opt for Know Sc,Network 12,24,14,1969988,1250413,186,6722.65
29231,Walter L Newberry Mth/Sci Acd,Network 4,57,30,3948048,2384179,311,7666.21
22151,Clara W Barton School,Network 11,53,29,3224350,2060389,403,5112.62
30121,Wilma G Rudolph Learning Center,,49,15,3107325,1311835,0,0.0
31041,Crown Comm Acad Fine Arts Ct,Network 5,30,15,1410354,784862,106,7404.35
23791,Agustin Lara Academy,ISP,55,34,4052657,3070229,298,10302.76
53071,George Westinghouse HS,Network 15,131,80,8933451,6356270,1259,5048.67
26321,Benjamin E Mays Academy,Network 11,50,26,2822481,1803953,268,6731.19
24371,Michael Faraday School,Network 5,37,15,2411742,1332284,172,7745.84
25491,Edward F Dunne School,Network 13,33,20,2315562,1655097,185,8946.47
24651,Jane A Neil School,Network 12,84,29,4594844,2066838,229,9025.5
26201,John T Mccutcheon School,Network 2,73,35,4340153,2737392,314,8717.81
26061,Jackie R Robinson School,Network 9,22,11,1532292,1005244,100,10052.44
22651,George F Cassell School,ISP,57,31,3813841,2585567,338,7649.64
11672,Diverse Lrn Pupil Pers Service,,53,7,4361768,747272,0,0.0
31101,Ninos Heroes Academic Center,Network 12,42,21,2357101,1286913,273,4713.95
29381,Robert Black Magnet,Network 12,48,28,3533606,2489623,368,6765.27
25811,Daniel S Wentworth School,,68,32,4032280,2437388,0,0.0
41041,Francisco I Madero Mid School,Network 7,36,15,2523257,1085313,223,4866.88
24641,Henry H Nash School,Network 3,38,21,2552629,1700000,288,5902.8
46141,Gage Park High School,Network 16,63,33,3792998,2425773,358,6775.9
23511,John H Hamline School,Network 8,79,46,4730680,3089675,522,5918.91
24551,Bernhard Moos School,Network 5,63,41,4120441,3044549,436,6982.91
22361,Charles Brownell Elem,Network 12,26,13,1656013,967992,141,6865.2
53111,Manley Career Comm Academy HS,Network 15,35,14,1607821,621655,137,4537.62
23141,Edward Everett Elementary School,ISP,32,18,1708878,1114152,84,13263.72
46491,Bowen High School,Network 17,59,25,3574849,1872746,255,7344.08
25761,Joseph Warren School,Network 12,28,16,1938566,1303371,251,5192.71
25911,Richard Yates School,Network 5,72,36,4437510,2840709,280,10145.36
31301,Claremont Academy,Network 10,76,40,4741268,3118508,307,10158.02
22861,Manuel Perez Jr School,Network 7,39,26,2639975,2009235,293,6857.45
23881,Paul Cuffe Elementary School,Network 11,39,17,2509654,1322211,216,6121.33
55171,Schl of Social Justice HS,Network 15,51,31,3314286,2450071,286,8566.68
55151,"Infinity Mth, Sci and Tech HS",Network 15,43,32,3264268,2550184,411,6204.83
55191,Bronzeville Schol Acad HS,Network 17,24,14,1851337,1288585,121,10649.46
55181,Multicultural Arts High School,Network 15,31,22,2298280,1757187,262,6706.84
55161,Daniel Hale Wms Prp Sch of Med,Network 17,30,14,1771713,1005058,84,11964.96
55011,Phoenix Military Academy,ISP,59,34,4198527,2453924,381,6440.72
25671,Lavizzo School,Network 13,45,25,2964301,1912251,344,5558.87
29211,Annie Keller Regional Gifted Magnet School,Network 10,23,13,1791008,1077380,221,4875.0
26751,Johnnie Colemon School,Network 13,30,19,2382366,1785438,157,11372.26
23631,Woodlawn Community,Network 9,23,13,1634498,1123190,150,7487.92
22071,New Field School,Network 2,83,46,5388222,3724415,479,7775.41
22621,George Washington Carver Elem,Network 13,53,28,3807553,2456509,440,5583.0
24811,Wells Preparatory School,Network 9,46,24,3160530,2243226,311,7212.95
26451,Brighton Park School,Network 8,47,29,3436302,2410714,285,8458.63
26351,Genevieve Melody School,Network 5,55,24,3313065,1713885,315,5440.93
46481,Chicago Academy High School,Network 14,56,39,3998967,3049494,589,5177.38
26371,MLK Academy of Social Justice,Network 11,40,20,2255173,1339328,198,6764.27
26461,Evergreen Academy School,Network 8,37,23,2464829,1845949,197,9370.3
26821,Calmeca Acad of Arts & Dual Lg,Network 8,85,53,5680068,4325566,582,7432.24
29111,A Philip Randolph Magnet Schoo,Network 11,44,30,3364549,2654331,305,8702.72
46461,Spry Community Links High School,Network 16,30,17,1907616,1219016,85,14341.35
32031,National Teachers' Academy (NTA),Network 6,73,48,4974860,3843864,696,5522.78
45221,Rickover Naval Academy,ISP,58,33,4206840,2614047,537,4867.88
46471,Al Raby High School,Network 15,53,27,3201556,1853747,122,15194.65
12670,City Wide Education General,,249,206,14412860,12887707,0,0.0
11940,School Transportation CW,,809,0,11295791,0,0,0.0
11880,Facility Opers & Maint - City Wide,,1299,0,49573624,0,0,0.0
23771,Theodore Herzl School,Network 7,86,37,4480519,2524853,402,6280.73
12050,Nutrition Support Services CW,,317,0,6290920,0,0,0.0
12410,Accounting,,52,0,3237720,0,0,0.0
53121,Edward Tilden Career Commmunity Academy,Network 16,46,24,2929382,1854670,242,7663.9
25061,Ravenswood School,Network 2,58,40,4256724,3344406,478,6996.66
11890,CPS Warehouse,,31,0,2326265,0,0,0.0
11540,Language & Cultural Education - City Wide,,34,0,2939479,0,0,0.0
66281,Chicago Math & Science Chtr,Charter,2,0,52287,0,608,0.0
14050,Ofc of Student Hlth & Wellness,,182,0,9673427,0,0,0.0
23641,Wendell Smith School,Network 13,48,25,3085754,2011479,327,6151.3
10615,CW Safety and Security,,873,0,16439924,0,0,0.0
24781,Brian Piccolo Elementary School,Network 5,73,46,4613785,3418370,578,5914.13
26521,Amos A Stagg School,Network 11,54,30,3056666,2057151,359,5730.22
23271,Melville W Fuller School,Network 9,49,26,2898123,1764769,274,6440.72
22641,Ira F Aldridge Elementary School,Network 13,36,16,1983104,1155214,203,5690.7
10610,Safety & Security,,36,0,2565864,0,0,0.0
24341,Marquette Elementary,Network 10,124,69,7175372,4603766,947,4861.42
24011,Pablo Casals School,Network 5,46,30,2795637,1950181,301,6479.01
12610,Budget and Management Office,,74,0,5182857,0,0,0.0
22951,Dewey Academy Of Multiclt Stud,Network 8,47,27,2600376,1798818,247,7282.69
52011,World Language High School (at Little Village),Network 15,46,33,3422003,2704273,406,6660.75
26791,Tarkington School of Excellence,Network 10,105,62,6421437,4621742,775,5963.54
26861,Uplift Community High School,Network 14,56,23,2920622,1341537,234,5733.07
26881,Suder Montessori Magnet School,Network 6,64,27,3654036,2047146,446,4589.98
66351,ASPIRA Charter-Haugan Middle,,5,0,141353,0,0,0.0
66321,University of Chicago Charter School - Donoghue Campus,,4,0,119928,0,0,0.0
66151,Alain Locke Charter School,,3,0,66501,0,0,0.0
46521,Devry University Adv Academy,,15,11,1146735,775526,0,0.0
26891,Velma Thomas Early Child Ctr,,40,19,2336406,1389624,0,0.0
12510,Information & Technology Svcs,,145,0,12195966,0,0,0.0
10210,Law Office,,97,0,7883689,0,0,0.0
11010,Talent Office,,151,0,9983505,0,0,0.0
10760,Student Protections/Title IX,,43,0,2262916,0,0,0.0
11201,Access and Enrollment,,17,0,1188457,0,0,0.0
10110,Board of Trustees,,9,0,581915,0,0,0.0
10430,Internal Audit & Compliance,,14,0,505522,0,0,0.0
12430,Accounts Payable,,19,0,1179437,0,0,0.0
12210,Procurement and Contracts,,26,0,1781274,0,0,0.0
12010,Nutrition Support Services,,27,0,1553743,0,0,0.0
10910,LSC Relations,,17,0,1068627,0,0,0.0
5261,Department of JROTC,,12,0,1053299,0,0,0.0
10320,Inspector General,,56,0,4040814,0,0,0.0
11360,Early Childhood Development,,8,0,542118,0,0,0.0
10510,Communications Office,,16,0,1380870,0,0,0.0
11610,Diverse Learner Supt&Svcs,,68,0,4608567,0,0,0.0
11870,Student Transportation,,36,0,2097505,0,0,0.0
12625,CW - Grant Funded Pgms Office,,10,0,573355,0,0,0.0
12450,Payroll Services,,50,0,2358155,0,0,0.0
25341,William T. Sherman Elementary School of Excellence,Network 8,45,22,2533651,1464543,210,6974.02
12440,Treasury,,5,0,395624,0,0,0.0
11910,Real Estate,,13,0,770100,0,0,0.0
29411,Frazier Intl Baccl Mag School,ISP,27,20,1511491,1070945,129,8301.9
46621,Austin College and Career Acad,Network 15,39,22,2423652,1613711,153,10547.12
23581,John Harvard Elementary School of Excellence,Network 11,63,28,3398803,1812327,359,5048.25
12150,City Wide Capital Operations,,5,0,600135,0,0,0.0
26901,Frazier Prepartatory Academy,,4,0,83857,0,0,0.0
49131,Collins Academy High School,Network 15,49,27,2849468,1911597,241,7931.98
66254,ASPIRA Charter - Early College Campus,Charter,2,0,28829,0,266,0.0
66331,Erie Elementary Charter School,,2,0,21198,0,0,0.0
29101,LaSalle Language Magnet School,ISP,64,40,4783652,3471130,582,5964.17
29391,Davis Magnet School,ISP,32,17,1708395,1032174,130,7939.78
23281,Robert Fulton School,Network 8,50,32,3105435,2214817,331,6691.32
12280,Business Diversity,,9,0,463858,0,0,0.0
26921,Disney II Magnet School,Network 14,128,84,8847581,6555113,427,15351.58
28151,Orr Academy,Network 15,40,18,2555912,1555532,308,5050.44
26091,Morton School of Excellence,Network 5,40,21,2540257,1622425,258,6288.46
23851,Julia Ward Howe School,Network 3,50,25,2862323,1749897,342,5116.62
28081,Edison Park Elementary School,Network 1,68,37,4679743,3159437,399,7918.38
11510,Language & Cultural Education,,6,0,617402,0,0,0.0
11860,Facility Operations & Maint,,13,0,919515,0,0,0.0
15500,Planning and Data Management,,8,0,629337,0,0,0.0
10811,School Quality Measurement,,16,0,1272230,0,0,0.0
22841,Anna R. Langford Comm Acad,Network 11,32,19,2195901,1559937,158,9873.02
26141,John Fostr Dulles Sch of Excel,Network 9,78,39,4510590,2779280,656,4236.72
63011,Global Citizenship School,,6,0,180637,0,0,0.0
26541,Carter G Woodson South,Network 9,46,23,2673490,1599012,281,5690.43
14060,Family & Community Engagement,,38,0,2245134,0,0,0.0
45231,Air Force Academy High School,Network 16,35,18,2570048,1541850,142,10858.09
22441,Irene C. Hernandez Middle Schl,ISP,92,59,6558092,5002610,712,7026.12
22251,South Shore Fine Arts Academy,Network 12,65,28,3551295,2081409,211,9864.5
26231,James W Johnson Sch of Excel,Network 5,44,24,2416383,1481484,171,8663.66
22591,Skinner North,Network 4,44,31,3047591,2335368,513,4552.37
22581,Dr. Jorge Prieto Math & Sci Ac,Network 3,94,63,6794164,5344172,693,7711.63
22451,Hughes/Davis,Network 13,75,41,5234003,3574933,434,8237.2
46111,Christian Fenger Academy,Network 17,47,21,2570395,1248192,214,5832.68
10710,Executive Office,,8,0,727918,0,0,0.0
63031,Hope Institute Learning Academy,,5,0,153955,0,0,0.0
63081,EPIC Academy,Charter,3,0,66046,0,262,0.0
13737,CW Sports and Facilities Mgmt,,24,0,1692019,0,0,0.0
11220,Policy and Procedures,,7,0,504040,0,0,0.0
11210,Assessment,,18,0,1290266,0,0,0.0
14040,External Affairs & Partnership,,7,0,532516,0,0,0.0
2541,Principal Quality,,38,0,2223150,0,0,0.0
22291,Myra Bradwell Schl of Excellen,Network 12,57,31,3423048,2378321,477,4986.0
22341,Federico Garcia Lorca School,Network 4,75,50,5649979,4401667,618,7122.39
23061,George W Curtis School,Network 13,55,33,3465456,2517138,331,7604.67
22931,Charles S Deneen School,Network 12,64,33,3647267,2236561,413,5415.39
22921,Mariano Azuela Elementary School,Network 10,75,47,5110563,3681453,662,5561.11
22381,West Ridge Elementary School,ISP,89,47,5427350,3706016,596,6218.16
22691,Marvin Camras Elementary School,ISP,92,61,6744595,5235982,692,7566.43
46261,Wendell Phillips Academy,Network 17,75,41,4942446,3105164,444,6993.61
46101,Eric Solorio Academy High School,Network 15,139,82,9062880,6263296,1242,5042.86
47041,John Marshall Metro High Schoo,Network 15,42,24,2851590,1974783,198,9973.63
10450,Intergovernmental Relations,,8,0,588062,0,0,0.0
13725,Early College and Career,,54,3,3477703,300824,0,0.0
12460,Risk Management,,4,0,169950,0,0,0.0
63091,Chicago Tech Academy HS,Contract,3,0,89475,0,342,0.0
10814,Pre-K - 12 Curriculum,,35,0,2486185,0,0,0.0
66442,Urbn Prp Chrt HS-Yng Men-Brnzv,Charter,2,0,57093,0,154,0.0
46631,South Shore Intl Colg Prep HS,Network 17,72,41,4857913,3039805,622,4887.14
22711,STEM Magnet Academy,ISP,44,30,2832326,2157399,406,5313.8
63051,Chicago HS for Arts,Contract,6,0,156224,0,574,0.0
11371,Student Support and Engagement,,31,0,1817963,0,0,0.0
10810,Office of Teaching & Learning,,27,0,1840129,0,0,0.0
10871,STEM Programs,,21,0,1611650,0,0,0.0
13700,Literacy,,13,0,873184,0,0,0.0
10813,Soc Science & Civic Engagement,,17,1,1462801,105796,0,0.0
10890,Arts,,11,0,789808,0,0,0.0
10895,Social and Emotional Learning,,15,0,880827,0,0,0.0
10850,Counseling & Pstsecondary Adv,,12,0,1183439,0,0,0.0
10845,"Magnet, Gifted and IB Programs",,13,0,759106,0,0,0.0
11110,Network Support,,33,0,2637378,0,0,0.0
10875,CW-Pathwys to Collge & Careers,,41,4,2198710,295829,0,0.0
10816,Chief Education Office,,7,0,887494,0,0,0.0
66031,KIPP - Create College Prep,,4,0,80552,0,0,0.0
27091,James Shields Middle School,Network 8,61,36,4196120,2960719,337,8785.53
11070,Talent Office - Citywide,,249,0,1076878,0,0,0.0
46611,Sarah Goode HS,Network 16,105,65,7291262,5260989,985,5341.15
11385,City Wide Early Childhood,,31,0,2436926,0,0,0.0
66261,KIPP Ascend Charter School,,3,0,80525,0,0,0.0
46551,Back of the Yards,ISP,105,71,7255002,5187373,1068,4857.1
22611,William W Carter School,Network 9,37,18,1959716,1208530,245,4932.77
22671,Thomas Chalmers Specialty Sch,Network 5,46,27,2522383,1600166,187,8557.03
24751,Isabell C O'Keeffe School,Network 12,74,41,4321296,2802264,548,5113.6
24151,Leslie Lewis School,Network 3,56,35,3222758,2172835,356,6103.48
46641,Richard T Crane Med Tech HS,Network 15,61,37,3778524,2650774,308,8606.39
66112,U of C Chr-Woodlawn,Charter,5,0,110998,0,684,0.0
66691,Intrinsic Schools Charter,Charter,6,0,157956,0,959,0.0
63141,Camelot - Chicago Excel,,4,0,89244,0,0,0.0
10855,CW-Counseling & Pstsecondry Ad,,35,0,2896273,0,0,0.0
2411,Network 1,,13,0,1421346,0,0,0.0
2421,Network 2,,10,0,1009324,0,0,0.0
2431,Network 3,,12,0,1023590,0,0,0.0
2441,Network 4,,13,0,1324155,0,0,0.0
2451,Network 5,,11,0,919080,0,0,0.0
2461,Network 6,,10,0,1049688,0,0,0.0
2471,Network 7,,9,0,724289,0,0,0.0
2511,Network 11,,13,0,1372500,0,0,0.0
2521,Network 12,,11,0,1145417,0,0,0.0
2531,Network 13,,11,0,1195917,0,0,0.0
2641,Network 14,,5,0,577000,0,0,0.0
2481,Network 8,,10,0,836382,0,0,0.0
2501,Network 10,,11,0,1088853,0,0,0.0
2491,Network 9,,10,0,670842,0,0,0.0
13610,Innovation and Incubation,,25,0,1800325,0,0,0.0
11674,Diverse Lrn Quality Instruct,,75,0,4988803,0,0,0.0
26301,Ronald E Mcnair Academic Cente,Network 3,76,31,4287434,2362558,296,7981.65
23451,Walter Q Gresham School,Network 11,51,26,3076773,1823572,292,6245.11
26051,Anton Dvorak Specialty Academy,Network 7,50,27,2872664,1758395,263,6685.91
10870,College and Career Success Off,,7,0,544112,0,0,0.0
49121,Little Village Multiplex,,5,1,264168,103085,0,0.0
63181,Horizon Science Academy-Southw,Charter,4,0,97307,0,735,0.0
10406,Freedom of Information Act Off,,4,0,297258,0,0,0.0
11810,Finance,,2,0,236900,0,0,0.0
66091,North Lawndale Chtr-Christiana,Charter,4,0,106288,0,252,0.0
46681,Walter Henri Dyett High School,Network 17,72,42,4540331,3092044,526,5878.44
66255,ASPIRA Business/Finance Chrtr,Charter,3,0,105263,0,417,0.0
22631,Sadlowski Elem,Network 13,85,48,5524179,3749107,627,5979.42
10825,Dept. of Personalized Learning,,8,0,794794,0,0,0.0
66107,YCCS-McKinley Lakeside Leaders,,2,0,25226,0,0,0.0
66591,Montessori Schl-Englwd Chrtr,,2,0,48190,0,0,0.0
13727,CW - Early College and Career,,23,5,1416991,418061,0,0.0
63144,Camelot - Southwest,,1,0,25226,0,0,0.0
66629,YCCS-Youth Connection Acad HS,,2,0,45333,0,0,0.0
66617,YCCS-Innovations of Art Integr,,2,0,53560,0,0,0.0
66623,YCCS-Sullivan House Alt HS,,2,0,36829,0,0,0.0
66627,YCCS-West Town Acad Alt HS,,1,0,28829,0,0,0.0
66614,YCCS-Community Youth Dev Inst,,1,0,27028,0,0,0.0
63021,Plato Learning Academy,,3,0,65731,0,0,0.0
11551,Instructional Supports,,12,0,1158401,0,0,0.0
66631,YCCS-Chatham Academy,,2,0,65607,0,0,0.0
10898,CW Social and Emotional Lrning,,26,0,2061297,0,0,0.0
2661,Network 16,,7,0,518715,0,0,0.0
10415,Chief Operating Officer,,2,0,220000,0,0,0.0
26181,Bronzeville Classical,Network 9,35,22,2358267,1649982,455,3626.33
23521,Sor Juana Ines de la Cruz ES,Network 8,35,23,2220662,1646584,542,3037.98
2671,Network 17,,5,0,410000,0,0,0.0
63161,Little Black Pearl,,1,0,25226,0,0,0.0
10465,Chief Equity Office,,9,0,719396,0,0,0.0
46691,Englewood STEM HS,Network 16,107,61,6834186,4611324,659,6997.49
10560,Marketing,,6,0,347388,0,0,0.0
12120,Office of Portfolio Management,,6,0,305953,0,0,0.0
66441,Urban Prep Acad for Yng Mn-Chr,,3,0,105263,0,0,0.0
2651,Network 15,,5,0,432036,0,0,0.0
63131,Instituto Hlth Sci Career Acad,Charter,6,0,139306,0,601,0.0
66921,Instituto Justice-RLLAM Chrtr,,2,0,45333,0,0,0.0
66931,KIPP Bloom Charter,,6,0,164328,0,0,0.0
26931,CPS Virtual Academy,,99,52,6662571,4183672,0,0.0
22952,Dewey CPC Br - Dewey,,1,0,32139,0,0,0.0
63143,Camelot - South Shore,,1,0,0,0,0,0.0
12470,City Wide Pension & Liab Ins,,6,0,0,0,0,0.0
